 TimeStamp manip.manip_measure_out_port tt.outport_grip.position.x tt.outport_grip.position.y tt.outport_grip.position.z tt.outport_grip.orientation.x tt.outport_grip.orientation.y tt.outport_grip.orientation.z tt.outport_grip.orientation.w jr3.ForceTorqueOutputPort.forces.0 jr3.ForceTorqueOutputPort.forces.1 jr3.ForceTorqueOutputPort.forces.2 jr3.ForceTorqueOutputPort.torques.0 jr3.ForceTorqueOutputPort.torques.1 jr3.ForceTorqueOutputPort.torques.2 test.cart_pose_loop_out_port.p.X test.cart_pose_loop_out_port.p.Y test.cart_pose_loop_out_port.p.Z test.cart_pose_loop_out_port.M.X_x test.cart_pose_loop_out_port.M.X_y test.cart_pose_loop_out_port.M.X_z test.cart_pose_loop_out_port.M.Y_x test.cart_pose_loop_out_port.M.Y_y test.cart_pose_loop_out_port.M.Y_z test.cart_pose_loop_out_port.M.Z_x test.cart_pose_loop_out_port.M.Z_y test.cart_pose_loop_out_port.M.Z_z stiff.cart_stiffdamp_out_port.stiffness.0 stiff.cart_stiffdamp_out_port.stiffness.1 stiff.cart_stiffdamp_out_port.stiffness.2 stiff.cart_stiffdamp_out_port.stiffness.3 stiff.cart_stiffdamp_out_port.stiffness.4 stiff.cart_stiffdamp_out_port.stiffness.5 stiff.cart_stiffdamp_out_port.damping.0 stiff.cart_stiffdamp_out_port.damping.1 stiff.cart_stiffdamp_out_port.damping.2 stiff.cart_stiffdamp_out_port.damping.3 stiff.cart_stiffdamp_out_port.damping.4 stiff.cart_stiffdamp_out_port.damping.5
 0.200497 0.0199376   -0.179606 -0.0890386 0.293663  -0.163628 -0.0299321 0.363951 0.916444   -0.83252 -0.465942 -0.422974  0.444946 1.22321 0.307617   -0.520605 -0.0444066 0.692102  0.750429 0.502042 -0.429895 0.419814 -0.864417 -0.276656 -0.510502 0.0271344 -0.859449   1658.88 1658.88 1658.88 99.533 99.533 99.533  0 0 0 0 0 0 
 0.210478 0.0199376   -0.179606 -0.0890386 0.293663  -0.163628 -0.0299321 0.363951 0.916444   -0.756836 -0.444763 -0.281982  0.494385 1.0235 0.307617   -0.520605 -0.0444086 0.692102  0.750427 0.502045 -0.429895 0.419818 -0.864416 -0.276656 -0.510502 0.0271325 -0.859449   1658.88 1658.88 1658.88 99.533 99.533 99.533  0 0 0 0 0 0 
 0.220481 0.0199376   -0.179606 -0.0890386 0.293663  -0.163628 -0.0299321 0.363951 0.916444   -0.775757 -0.444763 -0.281982  0.692139 0.998535 0.389648   -0.520605 -0.0444099 0.692103  0.750425 0.502046 -0.429898 0.41982 -0.864415 -0.276655 -0.510504 0.0271287 -0.859447   1658.88 1658.88 1658.88 99.533 99.533 99.533  0 0 0 0 0 0 
 0.23048 0.0199376   -0.179606 -0.0890386 0.293663  -0.163628 -0.0299321 0.363951 0.916444   -0.775757 -0.360046 -0.281982  0.741577 1.19824 0.307617   -0.520605 -0.0444111 0.692104  0.750422 0.502048 -0.429902 0.419821 -0.864414 -0.276655 -0.510507 0.0271263 -0.859445   1658.88 1658.88 1658.88 99.533 99.533 99.533  0 0 0 0 0 0 
 0.240501 0.0199376   -0.179606 -0.0890386 0.293663  -0.163628 -0.0299321 0.363951 0.916444   -1.00281 -0.296509 -0.469971  0.741577 1.19824 0.307617   -0.520605 -0.0444133 0.692108  0.750416 0.502052 -0.429907 0.419823 -0.864412 -0.276659 -0.510514 0.0271249 -0.859442   1658.88 1658.88 1658.88 99.533 99.533 99.533  0 0 0 0 0 0 
 0.250494 0.0199376   -0.179606 -0.0890386 0.293663  -0.163628 -0.0299321 0.363951 0.916444   -0.756836 -0.550659 -0.0939941  0.6427 1.19824 0.389648   -0.520604 -0.044416 0.69211  0.750411 0.502056 -0.429911 0.419826 -0.86441 -0.276663 -0.510519 0.0271229 -0.859439   1658.88 1658.88 1658.88 99.533 99.533 99.533  0 0 0 0 0 0 
 0.2605 0.0199376   -0.179606 -0.0890386 0.293663  -0.163628 -0.0299321 0.363951 0.916444   -0.908203 -0.465942 -0.281982  0.6427 1.2981 0.225586   -0.520604 -0.0444206 0.69211  0.750406 0.502062 -0.429912 0.419833 -0.864406 -0.276662 -0.51052 0.0271175 -0.859438   1658.88 1658.88 1658.88 99.533 99.533 99.533  0 0 0 0 0 0 
 0.270479 0.0199376   -0.179606 -0.0890386 0.293663  -0.163628 -0.0299321 0.363951 0.916444   -0.927124 -0.550659 -0.0939941  0.6427 1.2981 0.307617   -0.520604 -0.0444256 0.692109  0.750402 0.502069 -0.429911 0.419842 -0.864402 -0.276661 -0.510519 0.0271121 -0.859439   1658.88 1658.88 1658.88 99.533 99.533 99.533  0 0 0 0 0 0 
 0.280456 0.0199376   -0.179606 -0.0890386 0.293663  -0.163628 -0.0299321 0.363951 0.916444   -1.05957 -0.550659 -0.0469971  0.519104 1.22321 0.225586   -0.520604 -0.0444302 0.692109  0.750398 0.502075 -0.429911 0.41985 -0.864399 -0.276658 -0.510518 0.0271058 -0.85944   1658.88 1658.88 1658.88 99.533 99.533 99.533  0 0 0 0 0 0 
 0.290478 0.0199117   -0.179463 -0.0957907 0.289144  -0.158847 -0.0358675 0.364742 0.916757   -0.908203 -0.550659 -0.610962  0.519104 1.22321 0.143555   -0.520603 -0.0444332 0.692109  0.750394 0.502079 -0.429912 0.419855 -0.864397 -0.276658 -0.510519 0.0271018 -0.859439   1646.85 1646.85 1646.85 98.811 98.811 98.811  0 0 0 0 0 0 
