 TimeStamp manip.manip_measure_out_port tt.outport_grip.position.x tt.outport_grip.position.y tt.outport_grip.position.z tt.outport_grip.orientation.x tt.outport_grip.orientation.y tt.outport_grip.orientation.z tt.outport_grip.orientation.w jr3.ForceTorqueOutputPort.forces.0 jr3.ForceTorqueOutputPort.forces.1 jr3.ForceTorqueOutputPort.forces.2 jr3.ForceTorqueOutputPort.torques.0 jr3.ForceTorqueOutputPort.torques.1 jr3.ForceTorqueOutputPort.torques.2 test.cart_pose_loop_out_port.p.X test.cart_pose_loop_out_port.p.Y test.cart_pose_loop_out_port.p.Z test.cart_pose_loop_out_port.M.X_x test.cart_pose_loop_out_port.M.X_y test.cart_pose_loop_out_port.M.X_z test.cart_pose_loop_out_port.M.Y_x test.cart_pose_loop_out_port.M.Y_y test.cart_pose_loop_out_port.M.Y_z test.cart_pose_loop_out_port.M.Z_x test.cart_pose_loop_out_port.M.Z_y test.cart_pose_loop_out_port.M.Z_z stiff.cart_stiffdamp_out_port.stiffness.0 stiff.cart_stiffdamp_out_port.stiffness.1 stiff.cart_stiffdamp_out_port.stiffness.2 stiff.cart_stiffdamp_out_port.stiffness.3 stiff.cart_stiffdamp_out_port.stiffness.4 stiff.cart_stiffdamp_out_port.stiffness.5 stiff.cart_stiffdamp_out_port.damping.0 stiff.cart_stiffdamp_out_port.damping.1 stiff.cart_stiffdamp_out_port.damping.2 stiff.cart_stiffdamp_out_port.damping.3 stiff.cart_stiffdamp_out_port.damping.4 stiff.cart_stiffdamp_out_port.damping.5
 0.209424 0.032638   -0.341777 0.0190428 -0.271025  0.09504 0.413114 -0.872758 -0.24207   -0.813599 -1.56726 -1.26892  -1.1618 1.37299 -0.369141   -0.498172 0.0294702 0.689245  0.869844 0.167639 -0.463971 0.0396341 -0.9612 -0.272989 -0.491733 0.219069 -0.842738   2728.63 2728.63 2728.63 163.718 163.718 163.718  0 0 0 0 0 0 
 0.219444 0.032638   -0.341777 0.0190428 -0.271025  0.09504 0.413114 -0.872758 -0.24207   -0.737915 -1.56726 -1.08093  -1.1618 1.47284 -0.369141   -0.498172 0.0294702 0.689245  0.869844 0.167639 -0.463971 0.0396341 -0.9612 -0.272989 -0.491733 0.219069 -0.842738   2728.63 2728.63 2728.63 163.718 163.718 163.718  0 0 0 0 0 0 
 0.22943 0.032638   -0.341777 0.0190428 -0.271025  0.09504 0.413114 -0.872758 -0.24207   -0.813599 -1.67316 -1.08093  -1.11237 1.67255 -0.287109   -0.498172 0.0294702 0.689245  0.869845 0.167639 -0.46397 0.0396344 -0.9612 -0.272989 -0.491731 0.219069 -0.842739   2728.63 2728.63 2728.63 163.718 163.718 163.718  0 0 0 0 0 0 
 0.239462 0.032638   -0.341777 0.0190428 -0.271025  0.09504 0.413114 -0.872758 -0.24207   -0.813599 -1.75787 -1.45691  -1.43372 1.62262 -0.451172   -0.498172 0.0294702 0.689245  0.869845 0.167639 -0.46397 0.0396344 -0.9612 -0.272989 -0.491731 0.219069 -0.842739   2728.63 2728.63 2728.63 163.718 163.718 163.718  0 0 0 0 0 0 
 0.249427 0.032638   -0.341777 0.0190428 -0.271025  0.09504 0.413114 -0.872758 -0.24207   -0.889282 -1.84259 -1.26892  -1.35956 1.4978 -0.451172   -0.498172 0.0294702 0.689245  0.869845 0.167639 -0.46397 0.0396344 -0.9612 -0.272989 -0.491731 0.219069 -0.842739   2728.63 2728.63 2728.63 163.718 163.718 163.718  0 0 0 0 0 0 
 0.25943 0.032638   -0.341777 0.0190428 -0.271025  0.09504 0.413114 -0.872758 -0.24207   -0.567627 -1.90613 -1.26892  -1.50787 1.22321 -0.451172   -0.498172 0.0294707 0.689246  0.869844 0.167639 -0.463971 0.0396337 -0.9612 -0.27299 -0.491733 0.21907 -0.842738   2728.63 2728.63 2728.63 163.718 163.718 163.718  0 0 0 0 0 0 
 0.269448 0.032638   -0.341777 0.0190428 -0.271025  0.09504 0.413114 -0.872758 -0.24207   -0.41626 -1.90613 -1.08093  -1.409 1.09839 -0.451172   -0.498171 0.0294712 0.689246  0.869844 0.167638 -0.463971 0.0396324 -0.9612 -0.272991 -0.491733 0.219071 -0.842738   2728.63 2728.63 2728.63 163.718 163.718 163.718  0 0 0 0 0 0 
 0.279433 0.0326104   -0.341401 0.0191527 -0.270814  0.0951003 0.410867 -0.873844 -0.241952   -0.41626 -1.80023 -1.26892  -1.43372 0.998535 -0.451172   -0.498171 0.0294711 0.689246  0.869843 0.167639 -0.463972 0.0396324 -0.9612 -0.272991 -0.491734 0.219071 -0.842737   2722.11 2722.11 2722.11 163.327 163.327 163.327  0 0 0 0 0 0 
 0.289431 0.0326104   -0.341401 0.0191527 -0.270814  0.0951003 0.410867 -0.873844 -0.241952   -0.340576 -1.96967 -1.08093  -1.53259 1.0235 -0.451172   -0.498171 0.0294719 0.689246  0.869844 0.167637 -0.463971 0.0396311 -0.9612 -0.272991 -0.491732 0.219072 -0.842738   2722.11 2722.11 2722.11 163.327 163.327 163.327  0 0 0 0 0 0 
 0.299426 0.0326104   -0.341401 0.0191527 -0.270814  0.0951003 0.410867 -0.873844 -0.241952   -0.340576 -1.96967 -1.08093  -1.65619 0.823792 -0.451172   -0.498171 0.0294726 0.689246  0.869844 0.167637 -0.46397 0.0396296 -0.961199 -0.272993 -0.491732 0.219075 -0.842737   2722.11 2722.11 2722.11 163.327 163.327 163.327  0 0 0 0 0 0 
 0.309429 0.0326104   -0.341401 0.0191527 -0.270814  0.0951003 0.410867 -0.873844 -0.241952   -0.397339 -2.245 -0.892944  -1.73035 1.0235 -0.533203   -0.498171 0.0294738 0.689246  0.869845 0.167635 -0.46397 0.0396272 -0.961199 -0.272993 -0.491731 0.219076 -0.842737   2722.11 2722.11 2722.11 163.327 163.327 163.327  0 0 0 0 0 0 
 0.319432 0.0326104   -0.341401 0.0191527 -0.270814  0.0951003 0.410867 -0.873844 -0.241952   -0.321655 -2.22382 -1.08093  -1.85394 0.823792 -0.533203   -0.498171 0.0294758 0.689246  0.869846 0.167633 -0.463969 0.0396232 -0.961199 -0.272997 -0.49173 0.219081 -0.842737   2722.11 2722.11 2722.11 163.327 163.327 163.327  0 0 0 0 0 0 
 0.329457 0.0326104   -0.341401 0.0191527 -0.270814  0.0951003 0.410867 -0.873844 -0.241952   -0.170288 -2.22382 -0.892944  -1.8045 0.624084 -0.533203   -0.49817 0.0294796 0.689246  0.869848 0.16763 -0.463966 0.039616 -0.961196 -0.273006 -0.491726 0.219094 -0.842736   2722.11 2722.11 2722.11 163.327 163.327 163.327  0 0 0 0 0 0 
 0.339427 0.0326104   -0.341401 0.0191527 -0.270814  0.0951003 0.410867 -0.873844 -0.241952   -0.0946045 -2.39325 -0.704956  -1.90338 0.549194 -0.533203   -0.49817 0.0294856 0.689247  0.869851 0.167622 -0.463963 0.0396044 -0.961195 -0.273013 -0.491722 0.219105 -0.842735   2722.11 2722.11 2722.11 163.327 163.327 163.327  0 0 0 0 0 0 
 0.349398 0.0326104   -0.341401 0.0191527 -0.270814  0.0951003 0.410867 -0.873844 -0.241952   0.0567627 -2.37207 -0.328979  -1.82922 0.424377 -0.615234   -0.498169 0.0294959 0.689247  0.869856 0.167609 -0.463959 0.0395849 -0.961193 -0.273023 -0.491715 0.219125 -0.842734   2722.11 2722.11 2722.11 163.327 163.327 163.327  0 0 0 0 0 0 
 0.359424 0.0326104   -0.341401 0.0191527 -0.270814  0.0951003 0.410867 -0.873844 -0.241952   0.132446 -2.28735 -0.751953  -1.75507 0.22467 -0.533203   -0.498168 0.0295085 0.689247  0.869861 0.167594 -0.463955 0.0395602 -0.961189 -0.273038 -0.491708 0.219151 -0.842731   2722.11 2722.11 2722.11 163.327 163.327 163.327  0 0 0 0 0 0 
 0.369423 0.0326104   -0.341401 0.0191527 -0.270814  0.0951003 0.410867 -0.873844 -0.241952   0.264893 -2.20264 -0.563965  -1.55731 0.199707 -0.512695   -0.498167 0.029523 0.689247  0.869867 0.167572 -0.463952 0.0395324 -0.961188 -0.273046 -0.4917 0.219173 -0.84273   2722.11 2722.11 2722.11 163.327 163.327 163.327  0 0 0 0 0 0 
