 TimeStamp manip.manip_measure_out_port tt.outport_grip.position.x tt.outport_grip.position.y tt.outport_grip.position.z tt.outport_grip.orientation.x tt.outport_grip.orientation.y tt.outport_grip.orientation.z tt.outport_grip.orientation.w jr3.ForceTorqueOutputPort.forces.0 jr3.ForceTorqueOutputPort.forces.1 jr3.ForceTorqueOutputPort.forces.2 jr3.ForceTorqueOutputPort.torques.0 jr3.ForceTorqueOutputPort.torques.1 jr3.ForceTorqueOutputPort.torques.2 test.cart_pose_loop_out_port.p.X test.cart_pose_loop_out_port.p.Y test.cart_pose_loop_out_port.p.Z test.cart_pose_loop_out_port.M.X_x test.cart_pose_loop_out_port.M.X_y test.cart_pose_loop_out_port.M.X_z test.cart_pose_loop_out_port.M.Y_x test.cart_pose_loop_out_port.M.Y_y test.cart_pose_loop_out_port.M.Y_z test.cart_pose_loop_out_port.M.Z_x test.cart_pose_loop_out_port.M.Z_y test.cart_pose_loop_out_port.M.Z_z stiff.cart_stiffdamp_out_port.stiffness.0 stiff.cart_stiffdamp_out_port.stiffness.1 stiff.cart_stiffdamp_out_port.stiffness.2 stiff.cart_stiffdamp_out_port.stiffness.3 stiff.cart_stiffdamp_out_port.stiffness.4 stiff.cart_stiffdamp_out_port.stiffness.5 stiff.cart_stiffdamp_out_port.damping.0 stiff.cart_stiffdamp_out_port.damping.1 stiff.cart_stiffdamp_out_port.damping.2 stiff.cart_stiffdamp_out_port.damping.3 stiff.cart_stiffdamp_out_port.damping.4 stiff.cart_stiffdamp_out_port.damping.5
 0.337844 0.0293889   -0.249034 -0.216182 0.201727  -0.0368534 -0.179341 0.322848 0.928573   -1.09741 -0.317688 -0.892944  -0.370789 1.39795 0.0410156   -0.572432 -0.163824 0.649114  0.681051 0.58268 -0.443456 0.500519 -0.812493 -0.29889 -0.534462 -0.0183991 -0.844992   2259.91 2259.91 2259.91 135.594 135.594 135.594  0 0 0 0 0 0 
 0.347833 0.0293889   -0.249034 -0.216182 0.201727  -0.0368534 -0.179341 0.322848 0.928573   -1.09741 -0.317688 -0.516968  -0.247192 1.59766 -0.123047   -0.572426 -0.16385 0.649168  0.680962 0.582718 -0.443544 0.500533 -0.812465 -0.298944 -0.534564 -0.0184389 -0.844927   2259.91 2259.91 2259.91 135.594 135.594 135.594  0 0 0 0 0 0 
 0.357828 0.0293889   -0.249034 -0.216182 0.201727  -0.0368534 -0.179341 0.322848 0.928573   -1.11633 -0.381226 -0.140991  -0.173035 1.47284 -0.0410156   -0.572421 -0.163868 0.649195  0.680911 0.582744 -0.443587 0.500547 -0.812446 -0.298971 -0.534614 -0.0184637 -0.844894   2259.91 2259.91 2259.91 135.594 135.594 135.594  0 0 0 0 0 0 
 0.367826 0.0293889   -0.249034 -0.216182 0.201727  -0.0368534 -0.179341 0.322848 0.928573   -1.11633 -0.232971 0.187988  -0.148315 1.57269 0.0410156   -0.57242 -0.163875 0.649195  0.680905 0.582751 -0.443587 0.500556 -0.812441 -0.298972 -0.534615 -0.0184687 -0.844894   2259.91 2259.91 2259.91 135.594 135.594 135.594  0 0 0 0 0 0 
 0.377848 0.0293889   -0.249034 -0.216182 0.201727  -0.0368534 -0.179341 0.322848 0.928573   -0.775757 0.148254 0.140991  0.469666 1.0235 -0.0205078   -0.57242 -0.163876 0.64918  0.680921 0.582751 -0.443562 0.500564 -0.812441 -0.298958 -0.534586 -0.0184641 -0.844912   2259.91 2259.91 2259.91 135.594 135.594 135.594  0 0 0 0 0 0 
 0.387841 0.0293889   -0.249034 -0.216182 0.201727  -0.0368534 -0.179341 0.322848 0.928573   -0.41626 0.508301 0.140991  0.741577 0.898682 -0.0205078   -0.572422 -0.163884 0.649165  0.68093 0.582759 -0.443538 0.500577 -0.812435 -0.298952 -0.534563 -0.0184596 -0.844927   2259.91 2259.91 2259.91 135.594 135.594 135.594  0 0 0 0 0 0 
 0.397836 0.0299904   -0.246778 -0.232638 0.189099  -0.0290441 -0.186858 0.320397 0.928217   -0.245972 0.52948 -0.657959  0.593262 0.698975 -0.102539   -0.572426 -0.163895 0.649151  0.680934 0.582774 -0.443514 0.500591 -0.812425 -0.298956 -0.534545 -0.0184497 -0.844939   2170.07 2170.07 2170.07 130.204 130.204 130.204  0 0 0 0 0 0 
 0.407836 0.0299904   -0.246778 -0.232638 0.189099  -0.0290441 -0.186858 0.320397 0.928217   -0.0756836 0.27533 -0.281982  0.346069 0.324524 -0.0205078   -0.572433 -0.16391 0.649134  0.680935 0.582792 -0.443487 0.500607 -0.812412 -0.298964 -0.534528 -0.0184373 -0.84495   2170.07 2170.07 2170.07 130.204 130.204 130.204  0 0 0 0 0 0 
 0.417829 0.0299904   -0.246778 -0.232638 0.189099  -0.0290441 -0.186858 0.320397 0.928217   -0.0756836 0.0211792 -0.610962  0.173035 0.14978 -0.18457   -0.572432 -0.163921 0.649131  0.680927 0.582806 -0.443482 0.500622 -0.812402 -0.298966 -0.534525 -0.0184427 -0.844952   2170.07 2170.07 2170.07 130.204 130.204 130.204  0 0 0 0 0 0 
 0.427853 0.0299904   -0.246778 -0.232638 0.189099  -0.0290441 -0.186858 0.320397 0.928217   -0.0567627 -0.0635376 -0.422974  0.0741577 0.449341 -0.18457   -0.572426 -0.163933 0.649136  0.680909 0.58282 -0.44349 0.500639 -0.812391 -0.298966 -0.534531 -0.0184595 -0.844947   2170.07 2170.07 2170.07 130.204 130.204 130.204  0 0 0 0 0 0 
 0.437839 0.0299904   -0.246778 -0.232638 0.189099  -0.0290441 -0.186858 0.320397 0.928217   0.0189209 -0.232971 -0.422974  -0.247192 0.274597 -0.102539   -0.572421 -0.163942 0.649144  0.680891 0.582831 -0.443503 0.500651 -0.812383 -0.298967 -0.534542 -0.0184762 -0.84494   2170.07 2170.07 2170.07 130.204 130.204 130.204  0 0 0 0 0 0 
 0.447838 0.0299904   -0.246778 -0.232638 0.189099  -0.0290441 -0.186858 0.320397 0.928217   -0.0378418 -0.317688 -0.610962  -0.247192 0.374451 -0.18457   -0.572418 -0.163942 0.649154  0.680881 0.582831 -0.443519 0.50065 -0.812383 -0.298972 -0.534557 -0.0184834 -0.84493   2170.07 2170.07 2170.07 130.204 130.204 130.204  0 0 0 0 0 0 
 0.457853 0.0299904   -0.246778 -0.232638 0.189099  -0.0290441 -0.186858 0.320397 0.928217   0.0378418 -0.232971 -0.0469971  -0.346069 0.399414 -0.102539   -0.572418 -0.163937 0.649159  0.68088 0.582826 -0.443527 0.500641 -0.812387 -0.298975 -0.534566 -0.0184819 -0.844924   2170.07 2170.07 2170.07 130.204 130.204 130.204  0 0 0 0 0 0 
 0.467833 0.0299904   -0.246778 -0.232638 0.189099  -0.0290441 -0.186858 0.320397 0.928217   -0.264893 -0.423584 -0.187988  -0.296631 0.798828 -0.266602   -0.572419 -0.163932 0.649159  0.680886 0.582819 -0.443527 0.500633 -0.812392 -0.298975 -0.534566 -0.0184759 -0.844925   2170.07 2170.07 2170.07 130.204 130.204 130.204  0 0 0 0 0 0 
 0.477865 0.0299904   -0.246778 -0.232638 0.189099  -0.0290441 -0.186858 0.320397 0.928217   -0.567627 -0.27533 0.187988  -0.370789 0.898682 -0.18457   -0.57242 -0.16393 0.649155  0.680893 0.582817 -0.44352 0.500632 -0.812393 -0.298972 -0.534558 -0.0184724 -0.84493   2170.07 2170.07 2170.07 130.204 130.204 130.204  0 0 0 0 0 0 
 0.487834 0.0299904   -0.246778 -0.232638 0.189099  -0.0290441 -0.186858 0.320397 0.928217   -0.737915 -0.211792 0  -0.296631 1.39795 -0.205078   -0.57242 -0.163929 0.64915  0.6809 0.582815 -0.443511 0.500633 -0.812395 -0.298968 -0.534549 -0.0184689 -0.844936   2170.07 2170.07 2170.07 130.204 130.204 130.204  0 0 0 0 0 0 
 0.497829 0.0298556   -0.2443 -0.236144 0.18282  -0.0340613 -0.180543 0.31864 0.929899   -0.889282 -0.211792 0.422974  -0.247192 1.59766 -0.102539   -0.572422 -0.16393 0.649143  0.680906 0.582816 -0.4435 0.500634 -0.812394 -0.298966 -0.534539 -0.0184632 -0.844942   2097.37 2097.37 2097.37 125.842 125.842 125.842  0 0 0 0 0 0 
 0.507835 0.0298556   -0.2443 -0.236144 0.18282  -0.0340613 -0.180543 0.31864 0.929899   -0.964966 -0.127075 0.234985  -0.247192 1.79736 -0.205078   -0.572424 -0.163931 0.649137  0.680912 0.582817 -0.44349 0.500636 -0.812394 -0.298965 -0.534531 -0.0184577 -0.844948   2097.37 2097.37 2097.37 125.842 125.842 125.842  0 0 0 0 0 0 
 0.517813 0.0298556   -0.2443 -0.236144 0.18282  -0.0340613 -0.180543 0.31864 0.929899   -0.964966 0.0423584 0  -0.0247192 1.7724 -0.123047   -0.572426 -0.163935 0.649131  0.680915 0.582823 -0.443479 0.500641 -0.81239 -0.298966 -0.534522 -0.0184535 -0.844953   2097.37 2097.37 2097.37 125.842 125.842 125.842  0 0 0 0 0 0 
 0.527834 0.0298556   -0.2443 -0.236144 0.18282  -0.0340613 -0.180543 0.31864 0.929899   -0.756836 0.127075 0.563965  -0.0494385 1.57269 -0.102539   -0.572426 -0.163944 0.649127  0.68091 0.582833 -0.443473 0.500653 -0.812383 -0.298967 -0.534517 -0.0184569 -0.844956   2097.37 2097.37 2097.37 125.842 125.842 125.842  0 0 0 0 0 0 
 0.537833 0.0298556   -0.2443 -0.236144 0.18282  -0.0340613 -0.180543 0.31864 0.929899   -0.756836 0.0423584 0.375977  0.148315 1.54773 -0.102539   -0.572423 -0.163957 0.649126  0.680898 0.582848 -0.44347 0.500671 -0.812371 -0.298967 -0.534514 -0.0184668 -0.844958   2097.37 2097.37 2097.37 125.842 125.842 125.842  0 0 0 0 0 0 
 0.547832 0.0298556   -0.2443 -0.236144 0.18282  -0.0340613 -0.180543 0.31864 0.929899   -0.83252 0.127075 0.563965  0.247192 1.54773 -0.0205078   -0.572421 -0.163967 0.649123  0.680891 0.58286 -0.443465 0.500686 -0.812363 -0.298965 -0.534509 -0.018474 -0.844961   2097.37 2097.37 2097.37 125.842 125.842 125.842  0 0 0 0 0 0 
 0.557858 0.0298556   -0.2443 -0.236144 0.18282  -0.0340613 -0.180543 0.31864 0.929899   -0.85144 0.296509 0.751953  0.370789 1.72247 -0.102539   -0.572421 -0.163974 0.649116  0.680891 0.582868 -0.443454 0.500697 -0.812357 -0.298965 -0.5345 -0.0184733 -0.844967   2097.37 2097.37 2097.37 125.842 125.842 125.842  0 0 0 0 0 0 
