 TimeStamp manip.manip_measure_out_port manip.force_transmission_out_port tt.outport_grip.position.x tt.outport_grip.position.y tt.outport_grip.position.z tt.outport_grip.orientation.x tt.outport_grip.orientation.y tt.outport_grip.orientation.z tt.outport_grip.orientation.w jr3.ForceTorqueOutputPort.forces.0 jr3.ForceTorqueOutputPort.forces.1 jr3.ForceTorqueOutputPort.forces.2 jr3.ForceTorqueOutputPort.torques.0 jr3.ForceTorqueOutputPort.torques.1 jr3.ForceTorqueOutputPort.torques.2
 14.4502 0.0292986 2.25114   -0.444917 -0.031293 0.248674  -0.796452 -0.00136354 -0.178848 -0.577647   5.73303 -4.10876 8.27148  10.5304 6.69019 -4.34766 
 14.4602 0.0292986 2.25114   -0.444917 -0.031293 0.248674  -0.796452 -0.00136354 -0.178848 -0.577647   5.26001 -4.21466 8.88245  10.5057 7.06464 -4.42969 
 14.4702 0.0292986 2.25114   -0.444917 -0.031293 0.248674  -0.796452 -0.00136354 -0.178848 -0.577647   5.31677 -3.98169 8.83545  10.9506 7.43909 -4.42969 
 14.4802 0.0292986 2.25114   -0.444917 -0.031293 0.248674  -0.796452 -0.00136354 -0.178848 -0.577647   5.41138 -3.98169 8.45947  10.7529 7.3642 -4.26562 
 14.4902 0.0292986 2.25114   -0.444917 -0.031293 0.248674  -0.796452 -0.00136354 -0.178848 -0.577647   5.27893 -4.32056 8.83545  10.5057 7.16449 -4.34766 
 14.5002 0.0292986 2.25114   -0.444917 -0.031293 0.248674  -0.796452 -0.00136354 -0.178848 -0.577647   5.69519 -3.7699 8.60046  10.9753 6.93982 -4.42969 
 14.5102 0.0292986 2.25114   -0.444917 -0.031293 0.248674  -0.796452 -0.00136354 -0.178848 -0.577647   5.56274 -4.04523 9.02344  10.827 7.13953 -4.26562 
 14.5202 0.0292986 2.25114   -0.444917 -0.031293 0.248674  -0.796452 -0.00136354 -0.178848 -0.577647   5.20325 -4.40527 8.50647  10.3821 7.58887 -4.42969 
 14.5302 0.0294218 2.2439   -0.446148 -0.0278396 0.246329  -0.792498 -0.00043753 -0.178629 -0.583129   5.56274 -3.98169 8.27148  10.7776 7.5639 -4.34766 
 14.5402 0.0294218 2.2439   -0.446148 -0.0278396 0.246329  -0.792498 -0.00043753 -0.178629 -0.583129   5.18433 -4.15112 8.45947  10.7034 7.66376 -4.34766 
 14.5502 0.0294218 2.2439   -0.446148 -0.0278396 0.246329  -0.792498 -0.00043753 -0.178629 -0.583129   5.60059 -3.87579 8.22449  11.1484 7.31427 -4.42969 
 14.5602 0.0294218 2.2439   -0.446148 -0.0278396 0.246329  -0.792498 -0.00043753 -0.178629 -0.583129   5.4303 -3.62164 8.22449  11.5933 7.68872 -4.42969 
 14.5702 0.0294218 2.2439   -0.446148 -0.0278396 0.246329  -0.792498 -0.00043753 -0.178629 -0.583129   5.35461 -3.47339 8.0365  11.8405 7.86346 -4.26562 
 14.5802 0.0294218 2.2439   -0.446148 -0.0278396 0.246329  -0.792498 -0.00043753 -0.178629 -0.583129   5.58167 -3.45221 8.0365  11.8158 7.76361 -4.26562 
 14.5902 0.0294218 2.2439   -0.446148 -0.0278396 0.246329  -0.792498 -0.00043753 -0.178629 -0.583129   4.84375 -3.93933 8.0835  11.3214 8.51251 -4.26562 
 14.6002 0.0294218 2.2439   -0.446148 -0.0278396 0.246329  -0.792498 -0.00043753 -0.178629 -0.583129   5.27893 -3.55811 7.84851  11.5686 8.08813 -4.34766 
 14.6102 0.0294218 2.2439   -0.446148 -0.0278396 0.246329  -0.792498 -0.00043753 -0.178629 -0.583129   5.33569 -3.38867 7.66052  11.8652 8.06317 -4.51172 
 14.6202 0.0294218 2.2439   -0.446148 -0.0278396 0.246329  -0.792498 -0.00043753 -0.178629 -0.583129   5.12756 -3.55811 7.70752  11.7911 8.26288 -4.51172 
 14.6302 0.0293485 2.22927   -0.447995 -0.0238604 0.244165  -0.790415 0.00518353 -0.177631 -0.586229   5.48706 -3.11334 7.66052  12.0383 7.93835 -4.51172 
 14.6402 0.0293485 2.22927   -0.447995 -0.0238604 0.244165  -0.790415 0.00518353 -0.177631 -0.586229   5.41138 -3.30396 7.66052  12.0383 8.03821 -4.34766 
 14.6502 0.0293485 2.22927   -0.447995 -0.0238604 0.244165  -0.790415 0.00518353 -0.177631 -0.586229   5.67627 -3.62164 7.47253  11.4697 7.48901 -4.51172 
 14.6602 0.0293485 2.22927   -0.447995 -0.0238604 0.244165  -0.790415 0.00518353 -0.177631 -0.586229   5.46814 -3.96051 8.0835  11.272 7.61383 -4.51172 
 14.6702 0.0293485 2.22927   -0.447995 -0.0238604 0.244165  -0.790415 0.00518353 -0.177631 -0.586229   5.82764 -3.7699 8.0365  11.5439 7.28931 -4.51172 
 14.6802 0.0293485 2.22927   -0.447995 -0.0238604 0.244165  -0.790415 0.00518353 -0.177631 -0.586229   5.8844 -3.49457 8.36548  11.9147 7.13953 -4.57324 
 14.6902 0.0293485 2.22927   -0.447995 -0.0238604 0.244165  -0.790415 0.00518353 -0.177631 -0.586229   6.05469 -3.83344 8.60046  11.445 6.69019 -4.65527 
 14.7002 0.0293485 2.22927   -0.447995 -0.0238604 0.244165  -0.790415 0.00518353 -0.177631 -0.586229   6.05469 -3.83344 8.41248  11.2967 6.59033 -4.7373 
 14.7102 0.0293485 2.22927   -0.447995 -0.0238604 0.244165  -0.790415 0.00518353 -0.177631 -0.586229   6.35742 -3.81226 8.36548  11.3461 6.09106 -4.65527 
 14.7202 0.0293485 2.22927   -0.447995 -0.0238604 0.244165  -0.790415 0.00518353 -0.177631 -0.586229   6.66016 -3.87579 8.92944  11.2967 5.7915 -4.65527 
 14.7302 0.0293078 2.22501   -0.449278 -0.0253292 0.242139  -0.797797 0.0130302 -0.174672 -0.576923   6.54663 -4.21466 9.11743  10.9506 5.3172 -4.65527 
 14.7402 0.0293078 2.22501   -0.449278 -0.0253292 0.242139  -0.797797 0.0130302 -0.174672 -0.576923   6.98181 -4.02405 8.55347  10.9753 5.01764 -4.81934 
 14.7502 0.0293078 2.22501   -0.449278 -0.0253292 0.242139  -0.797797 0.0130302 -0.174672 -0.576923   7.0575 -4.00287 9.25842  11.2473 4.89282 -4.7373 
 14.7602 0.0293078 2.22501   -0.449278 -0.0253292 0.242139  -0.797797 0.0130302 -0.174672 -0.576923   7.28455 -4.08759 8.69446  11.1484 4.69312 -4.7373 
 14.7702 0.0293078 2.22501   -0.449278 -0.0253292 0.242139  -0.797797 0.0130302 -0.174672 -0.576923   7.20886 -4.1723 9.25842  11.0495 4.81793 -4.7373 
 14.7802 0.0293078 2.22501   -0.449278 -0.0253292 0.242139  -0.797797 0.0130302 -0.174672 -0.576923   6.98181 -4.00287 8.69446  11.1484 4.89282 -4.81934 
 14.7902 0.0293078 2.22501   -0.449278 -0.0253292 0.242139  -0.797797 0.0130302 -0.174672 -0.576923   7.26562 -3.91815 9.6344  11.3461 4.76801 -4.7373 
 14.8002 0.0293078 2.22501   -0.449278 -0.0253292 0.242139  -0.797797 0.0130302 -0.174672 -0.576923   7.36023 -3.98169 9.25842  11.2225 4.69312 -4.7373 
 14.8102 0.0293078 2.22501   -0.449278 -0.0253292 0.242139  -0.797797 0.0130302 -0.174672 -0.576923   7.64404 -3.96051 8.83545  11.3708 4.39355 -4.81934 
 14.8202 0.0293078 2.22501   -0.449278 -0.0253292 0.242139  -0.797797 0.0130302 -0.174672 -0.576923   7.36023 -4.15112 8.88245  11.3214 4.69312 -4.90137 
 14.8302 0.0293622 2.23608   -0.445812 -0.021654 0.247844  -0.794872 0.0090048 -0.167935 -0.583005   7.34131 -3.81226 9.5874  11.5192 4.66815 -4.81934 
 14.8402 0.0293622 2.23608   -0.445812 -0.021654 0.247844  -0.794872 0.0090048 -0.167935 -0.583005   7.39807 -3.81226 9.21143  11.7169 4.64319 -4.90137 
 14.8502 0.0293622 2.23608   -0.445812 -0.021654 0.247844  -0.794872 0.0090048 -0.167935 -0.583005   7.39807 -3.64282 9.39941  11.9147 4.74304 -4.9834 
 14.8602 0.0293622 2.23608   -0.445812 -0.021654 0.247844  -0.794872 0.0090048 -0.167935 -0.583005   7.54944 -3.87579 9.02344  11.89 4.44348 -5.06543 
 14.8702 0.0293622 2.23608   -0.445812 -0.021654 0.247844  -0.794872 0.0090048 -0.167935 -0.583005   7.6062 -3.45221 8.97644  12.1619 4.31866 -4.88086 
 14.8802 0.0293622 2.23608   -0.445812 -0.021654 0.247844  -0.794872 0.0090048 -0.167935 -0.583005   7.62512 -3.62164 9.21143  11.89 4.44348 -4.96289 
 14.8902 0.0293622 2.23608   -0.445812 -0.021654 0.247844  -0.794872 0.0090048 -0.167935 -0.583005   7.87109 -4.10876 9.21143  11.6428 4.14392 -4.96289 
 14.9003 0.0293622 2.23608   -0.445812 -0.021654 0.247844  -0.794872 0.0090048 -0.167935 -0.583005   7.62512 -3.79108 9.39941  11.8652 4.34363 -4.96289 
 14.9102 0.0293622 2.23608   -0.445812 -0.021654 0.247844  -0.794872 0.0090048 -0.167935 -0.583005   7.75757 -3.60046 9.54041  12.2607 4.2937 -5.04492 
 14.9202 0.0293622 2.23608   -0.445812 -0.021654 0.247844  -0.794872 0.0090048 -0.167935 -0.583005   7.53052 -3.7699 9.16443  12.2607 4.2937 -5.12695 
 14.9302 0.0292772 2.23797   -0.445542 -0.0236088 0.248625  -0.799487 0.0112035 -0.163333 -0.577942   7.89001 -3.49457 9.54041  12.5079 4.06903 -5.20898 
 14.9402 0.0292772 2.23797   -0.445542 -0.0236088 0.248625  -0.799487 0.0112035 -0.163333 -0.577942   7.64404 -3.34631 9.49341  12.8787 4.34363 -5.04492 
 14.9502 0.0292772 2.23797   -0.445542 -0.0236088 0.248625  -0.799487 0.0112035 -0.163333 -0.577942   7.56836 -3.2616 9.86938  12.9034 4.44348 -4.96289 
 14.9603 0.0292772 2.23797   -0.445542 -0.0236088 0.248625  -0.799487 0.0112035 -0.163333 -0.577942   7.64404 -3.34631 9.86938  12.9776 4.41852 -4.88086 
 14.9702 0.0292772 2.23797   -0.445542 -0.0236088 0.248625  -0.799487 0.0112035 -0.163333 -0.577942   7.64404 -3.34631 9.86938  13.0023 4.61823 -5.04492 
 14.9802 0.0292772 2.23797   -0.445542 -0.0236088 0.248625  -0.799487 0.0112035 -0.163333 -0.577942   7.62512 -3.09216 9.6814  13.4473 4.89282 -5.04492 
 14.9902 0.0292772 2.23797   -0.445542 -0.0236088 0.248625  -0.799487 0.0112035 -0.163333 -0.577942   7.90894 -2.92273 9.44641  13.645 4.86786 -4.96289 
 15.0002 0.0292772 2.23797   -0.445542 -0.0236088 0.248625  -0.799487 0.0112035 -0.163333 -0.577942   7.68188 -3.00745 9.86938  13.6697 5.06757 -5.04492 
 15.0102 0.0292772 2.23797   -0.445542 -0.0236088 0.248625  -0.799487 0.0112035 -0.163333 -0.577942   7.37915 -2.94391 9.49341  13.6697 5.46698 -5.04492 
 15.0202 0.0292772 2.23797   -0.445542 -0.0236088 0.248625  -0.799487 0.0112035 -0.163333 -0.577942   7.20886 -2.94391 9.86938  13.9664 5.64172 -5.04492 
 15.0302 0.0293068 2.26639   -0.441203 -0.0304083 0.254597  -0.807248 0.0118339 -0.155537 -0.569227   7.34131 -2.60504 9.6344  14.3866 5.71661 -5.04492 
 15.0402 0.0293068 2.26639   -0.441203 -0.0304083 0.254597  -0.807248 0.0118339 -0.155537 -0.569227   7.6062 -3.00745 9.86938  13.9169 5.34216 -5.12695 
 15.0502 0.0293068 2.26639   -0.441203 -0.0304083 0.254597  -0.807248 0.0118339 -0.155537 -0.569227   7.6062 -3.11334 10.4333  13.7192 5.36713 -5.12695 
 15.0602 0.0293068 2.26639   -0.441203 -0.0304083 0.254597  -0.807248 0.0118339 -0.155537 -0.569227   7.73865 -2.83801 10.0574  13.8181 5.36713 -5.12695 
 15.0702 0.0293068 2.26639   -0.441203 -0.0304083 0.254597  -0.807248 0.0118339 -0.155537 -0.569227   7.54944 -3.28278 9.49341  13.472 5.69165 -5.20898 
 15.0802 0.0293068 2.26639   -0.441203 -0.0304083 0.254597  -0.807248 0.0118339 -0.155537 -0.569227   7.6062 -3.11334 9.11743  13.7439 5.56683 -5.29102 
 15.0902 0.0293068 2.26639   -0.441203 -0.0304083 0.254597  -0.807248 0.0118339 -0.155537 -0.569227   7.43591 -2.85919 9.30542  14.0158 5.96625 -5.20898 
 15.1002 0.0293068 2.26639   -0.441203 -0.0304083 0.254597  -0.807248 0.0118339 -0.155537 -0.569227   7.5116 -2.85919 9.49341  14.0405 6.0661 -5.12695 
 15.1103 0.0293068 2.26639   -0.441203 -0.0304083 0.254597  -0.807248 0.0118339 -0.155537 -0.569227   7.26562 -2.71094 9.11743  14.2877 6.44055 -5.20898 
 15.1202 0.0293068 2.26639   -0.441203 -0.0304083 0.254597  -0.807248 0.0118339 -0.155537 -0.569227   7.03857 -2.73212 8.74146  14.4608 6.91486 -5.20898 
 15.1302 0.0296136 2.24547   -0.445289 -0.023044 0.247001  -0.79965 0.0182494 -0.157918 -0.579041   7.11426 -2.6474 9.30542  14.4855 7.01471 -5.20898 
 15.1402 0.0296136 2.24547   -0.445289 -0.023044 0.247001  -0.79965 0.0182494 -0.157918 -0.579041   7.00073 -2.39325 9.11743  15.0046 7.06464 -5.12695 
 15.1502 0.0296136 2.24547   -0.445289 -0.023044 0.247001  -0.79965 0.0182494 -0.157918 -0.579041   7.1521 -2.37207 8.88245  14.9551 6.76508 -5.29102 
 15.1602 0.0296136 2.24547   -0.445289 -0.023044 0.247001  -0.79965 0.0182494 -0.157918 -0.579041   7.30347 -2.18146 8.88245  15.1282 6.66522 -5.29102 
 15.1702 0.0296136 2.24547   -0.445289 -0.023044 0.247001  -0.79965 0.0182494 -0.157918 -0.579041   7.43591 -2.18146 8.83545  15.4248 6.64026 -5.20898 
 15.1802 0.0296136 2.24547   -0.445289 -0.023044 0.247001  -0.79965 0.0182494 -0.157918 -0.579041   7.45483 -2.35089 8.88245  15.2271 6.64026 -5.29102 
 15.1902 0.0296136 2.24547   -0.445289 -0.023044 0.247001  -0.79965 0.0182494 -0.157918 -0.579041   7.43591 -2.43561 9.25842  15.3506 6.83997 -5.20898 
 15.2002 0.0296136 2.24547   -0.445289 -0.023044 0.247001  -0.79965 0.0182494 -0.157918 -0.579041   7.36023 -2.26617 8.69446  15.5484 6.815 -5.37305 
 15.2102 0.0296136 2.24547   -0.445289 -0.023044 0.247001  -0.79965 0.0182494 -0.157918 -0.579041   7.36023 -2.26617 9.44641  15.3259 6.74011 -5.37305 
 15.2202 0.0296136 2.24547   -0.445289 -0.023044 0.247001  -0.79965 0.0182494 -0.157918 -0.579041   7.64404 -2.16028 8.83545  15.6226 6.6153 -5.45508 
 15.2302 0.0297041 2.25008   -0.444745 -0.0232443 0.247284  -0.803328 0.022035 -0.154735 -0.574662   7.58728 -2.26617 8.64746  15.6473 6.815 -5.37305 
 15.2402 0.0297041 2.25008   -0.444745 -0.0232443 0.247284  -0.803328 0.022035 -0.154735 -0.574662   7.5116 -2.35089 8.69446  15.4248 6.74011 -5.45508 
 15.2502 0.0297041 2.25008   -0.444745 -0.0232443 0.247284  -0.803328 0.022035 -0.154735 -0.574662   7.5116 -2.26617 8.50647  15.5731 7.01471 -5.53711 
 15.2602 0.0297041 2.25008   -0.444745 -0.0232443 0.247284  -0.803328 0.022035 -0.154735 -0.574662   7.58728 -2.26617 9.02344  15.672 7.01471 -5.37305 
 15.2702 0.0297041 2.25008   -0.444745 -0.0232443 0.247284  -0.803328 0.022035 -0.154735 -0.574662   7.26562 -2.0332 8.83545  15.9439 7.38916 -5.45508 
 15.2802 0.0297041 2.25008   -0.444745 -0.0232443 0.247284  -0.803328 0.022035 -0.154735 -0.574662   7.11426 -2.1391 8.13049  15.9192 7.88843 -5.45508 
 15.2903 0.0297041 2.25008   -0.444745 -0.0232443 0.247284  -0.803328 0.022035 -0.154735 -0.574662   7.2467 -1.94849 8.27148  16.0181 7.98828 -5.45508 
 15.3002 0.0297041 2.25008   -0.444745 -0.0232443 0.247284  -0.803328 0.022035 -0.154735 -0.574662   6.90613 -2.30853 8.31848  15.672 8.21295 -5.45508 
 15.3102 0.0297041 2.25008   -0.444745 -0.0232443 0.247284  -0.803328 0.022035 -0.154735 -0.574662   6.81152 -2.245 9.07043  15.7709 8.31281 -5.45508 
 15.3202 0.0297041 2.25008   -0.444745 -0.0232443 0.247284  -0.803328 0.022035 -0.154735 -0.574662   6.88721 -2.1391 8.88245  15.8698 8.21295 -5.45508 
 15.3302 0.0292373 2.24655   -0.444132 -0.0261649 0.250876  -0.296384 -0.836076 -0.144948 0.438319   7.09534 -2.0332 9.07043  16.1169 7.98828 -5.45508 
 15.3402 0.0292373 2.24655   -0.444132 -0.0261649 0.250876  -0.296384 -0.836076 -0.144948 0.438319   7.37915 -1.94849 9.77539  16.3889 7.76361 -5.43457 
 15.3502 0.0292373 2.24655   -0.444132 -0.0261649 0.250876  -0.296384 -0.836076 -0.144948 0.438319   7.1521 -1.77905 9.21143  16.4383 8.06317 -5.27051 
 15.3602 0.0292373 2.24655   -0.444132 -0.0261649 0.250876  -0.296384 -0.836076 -0.144948 0.438319   6.98181 -1.6308 8.83545  16.7102 8.43762 -5.29102 
 15.3702 0.0292373 2.24655   -0.444132 -0.0261649 0.250876  -0.296384 -0.836076 -0.144948 0.438319   6.75476 -1.48254 8.64746  16.6608 8.73718 -5.29102 
 15.3802 0.0292373 2.24655   -0.444132 -0.0261649 0.250876  -0.296384 -0.836076 -0.144948 0.438319   6.62231 -1.67316 9.07043  16.8091 9.21149 -5.20898 
 15.3902 0.0292373 2.24655   -0.444132 -0.0261649 0.250876  -0.296384 -0.836076 -0.144948 0.438319   6.22498 -1.60962 8.88245  16.7844 9.63586 -5.20898 
 15.4002 0.0292373 2.24655   -0.444132 -0.0261649 0.250876  -0.296384 -0.836076 -0.144948 0.438319   6.14929 -1.44019 8.36548  16.636 9.96039 -5.20898 
 15.4102 0.0292373 2.24655   -0.444132 -0.0261649 0.250876  -0.296384 -0.836076 -0.144948 0.438319   6.07361 -1.18604 8.13049  16.9821 10.21 -5.20898 
 15.4202 0.0292373 2.24655   -0.444132 -0.0261649 0.250876  -0.296384 -0.836076 -0.144948 0.438319   5.61951 -1.31311 8.17749  16.7349 10.5345 -5.12695 
 15.4302 0.029543 2.25183   -0.444644 -0.0269628 0.248097  0.0932796 0.214135 -0.963475 0.131   5.44922 -1.31311 8.17749  16.9574 10.6094 -5.20898 
 15.4402 0.029543 2.25183   -0.444644 -0.0269628 0.248097  0.0932796 0.214135 -0.963475 0.131   5.75195 -0.868347 8.69446  17.2046 10.2849 -5.20898 
 15.4502 0.029543 2.25183   -0.444644 -0.0269628 0.248097  0.0932796 0.214135 -0.963475 0.131   5.5249 -1.1225 9.11743  17.081 10.21 -5.20898 
 15.4602 0.029543 2.25183   -0.444644 -0.0269628 0.248097  0.0932796 0.214135 -0.963475 0.131   5.60059 -1.1225 9.11743  17.0068 10.3099 -5.20898 
 15.4702 0.029543 2.25183   -0.444644 -0.0269628 0.248097  0.0932796 0.214135 -0.963475 0.131   6.03577 -1.10132 9.07043  17.2293 9.8855 -5.20898 
 15.4802 0.029543 2.25183   -0.444644 -0.0269628 0.248097  0.0932796 0.214135 -0.963475 0.131   5.979 -1.18604 8.69446  17.2293 9.8855 -5.20898 
 15.4902 0.029543 2.25183   -0.444644 -0.0269628 0.248097  0.0932796 0.214135 -0.963475 0.131   5.80872 -1.10132 8.88245  17.3776 10.0852 -5.20898 
 15.5002 0.029543 2.25183   -0.444644 -0.0269628 0.248097  0.0932796 0.214135 -0.963475 0.131   5.4303 -1.22839 8.92944  17.4518 10.5845 -5.20898 
 15.5102 0.029543 2.25183   -0.444644 -0.0269628 0.248097  0.0932796 0.214135 -0.963475 0.131   5.03296 -0.825989 8.36548  17.7484 11.2585 -5.20898 
 15.5202 0.029543 2.25183   -0.444644 -0.0269628 0.248097  0.0932796 0.214135 -0.963475 0.131   5.26001 -0.974243 8.36548  17.6248 11.1586 -5.29102 
 15.5302 0.0297604 2.24125   -0.447529 -0.0247445 0.242251  -0.813628 0.0275667 -0.154939 -0.559682   5.03296 -0.825989 8.36548  17.7979 11.558 -5.20898 
 15.5402 0.0297604 2.24125   -0.447529 -0.0247445 0.242251  -0.813628 0.0275667 -0.154939 -0.559682   4.74915 -0.931885 7.66052  17.4518 11.8826 -5.31152 
 15.5502 0.0297604 2.24125   -0.447529 -0.0247445 0.242251  -0.813628 0.0275667 -0.154939 -0.559682   4.37073 -0.974243 8.0835  17.254 12.5067 -5.22949 
 15.5602 0.0297604 2.24125   -0.447529 -0.0247445 0.242251  -0.813628 0.0275667 -0.154939 -0.559682   4.37073 -0.889526 7.28455  17.4518 12.4817 -5.14746 
 15.5702 0.0297604 2.24125   -0.447529 -0.0247445 0.242251  -0.813628 0.0275667 -0.154939 -0.559682   4.38965 -1.05896 8.45947  16.9574 12.5316 -5.06543 
 15.5802 0.0297604 2.24125   -0.447529 -0.0247445 0.242251  -0.813628 0.0275667 -0.154939 -0.559682   4.44641 -0.80481 7.66052  17.3529 12.5067 -5.14746 
 15.5902 0.0297604 2.24125   -0.447529 -0.0247445 0.242251  -0.813628 0.0275667 -0.154939 -0.559682   3.99231 -0.656555 7.33154  17.4023 12.9061 -4.9834 
 15.6002 0.0297604 2.24125   -0.447529 -0.0247445 0.242251  -0.813628 0.0275667 -0.154939 -0.559682   4.20044 -0.402405 7.28455  17.6248 12.981 -4.90137 
 15.6103 0.0297604 2.24125   -0.447529 -0.0247445 0.242251  -0.813628 0.0275667 -0.154939 -0.559682   3.99231 -0.571838 7.14355  17.4271 12.9061 -4.81934 
 15.6202 0.0297604 2.24125   -0.447529 -0.0247445 0.242251  -0.813628 0.0275667 -0.154939 -0.559682   4.06799 -0.571838 7.33154  17.4271 12.9061 -4.81934 
 15.6302 0.0297982 2.2316   -0.449142 -0.0220015 0.239583  -0.104902 -0.207455 0.963753 -0.130914   3.68958 -0.593018 7.14355  17.2787 13.3055 -4.81934 
 15.6402 0.0297982 2.2316   -0.449142 -0.0220015 0.239583  -0.104902 -0.207455 0.963753 -0.130914   3.89771 -0.423584 7.33154  17.4518 13.1058 -4.81934 
 15.6502 0.0297982 2.2316   -0.449142 -0.0220015 0.239583  -0.104902 -0.207455 0.963753 -0.130914   3.89771 -0.317688 6.95557  17.4271 12.9061 -4.81934 
 15.6602 0.0297982 2.2316   -0.449142 -0.0220015 0.239583  -0.104902 -0.207455 0.963753 -0.130914   3.89771 -0.402405 7.51953  17.4765 12.5815 -4.81934 
 15.6702 0.0297982 2.2316   -0.449142 -0.0220015 0.239583  -0.104902 -0.207455 0.963753 -0.130914   3.82202 -0.423584 7.51953  17.4518 13.1058 -4.81934 
 15.6802 0.0297982 2.2316   -0.449142 -0.0220015 0.239583  -0.104902 -0.207455 0.963753 -0.130914   4.12476 -0.296509 7.09656  17.5259 12.3818 -4.90137 
 15.6902 0.0297982 2.2316   -0.449142 -0.0220015 0.239583  -0.104902 -0.207455 0.963753 -0.130914   4.33289 -0.190613 6.72058  17.7979 12.1572 -4.81934 
 15.7002 0.0297982 2.2316   -0.449142 -0.0220015 0.239583  -0.104902 -0.207455 0.963753 -0.130914   3.89771 -0.317688 7.33154  17.7237 12.8561 -4.81934 
 15.7102 0.0297982 2.2316   -0.449142 -0.0220015 0.239583  -0.104902 -0.207455 0.963753 -0.130914   4.01123 0.0211792 7.09656  18.045 13.0309 -4.7373 
 15.7202 0.0297982 2.2316   -0.449142 -0.0220015 0.239583  -0.104902 -0.207455 0.963753 -0.130914   3.87878 -0.148254 6.72058  17.7484 12.956 -4.7373 
 15.7302 0.0297738 2.22994   -0.449306 -0.0216707 0.239496  0.10322 0.212478 -0.964126 0.121075   4.03015 0.105896 6.72058  17.9214 12.8561 -4.81934 
 15.7402 0.0297738 2.22994   -0.449306 -0.0216707 0.239496  0.10322 0.212478 -0.964126 0.121075   3.57605 -0.0847168 6.95557  17.6743 13.2805 -4.7373 
 15.7502 0.0297738 2.22994   -0.449306 -0.0216707 0.239496  0.10322 0.212478 -0.964126 0.121075   3.82202 -0.148254 6.76758  17.5012 12.6814 -4.7373 
 15.7602 0.0297738 2.22994   -0.449306 -0.0216707 0.239496  0.10322 0.212478 -0.964126 0.121075   4.20044 -0.211792 7.09656  17.4023 12.1821 -4.7373 
 15.7702 0.0297738 2.22994   -0.449306 -0.0216707 0.239496  0.10322 0.212478 -0.964126 0.121075   4.35181 -0.105896 6.72058  17.3529 11.9075 -4.81934 
 15.7802 0.0297738 2.22994   -0.449306 -0.0216707 0.239496  0.10322 0.212478 -0.964126 0.121075   3.84094 -0.317688 7.14355  17.254 12.5067 -4.65527 
 15.7902 0.0297738 2.22994   -0.449306 -0.0216707 0.239496  0.10322 0.212478 -0.964126 0.121075   3.89771 -0.148254 7.14355  17.5012 12.6814 -4.65527 
 15.8002 0.0297738 2.22994   -0.449306 -0.0216707 0.239496  0.10322 0.212478 -0.964126 0.121075   4.04907 -0.232971 6.72058  17.4518 12.3818 -4.65527 
 15.8102 0.0297738 2.22994   -0.449306 -0.0216707 0.239496  0.10322 0.212478 -0.964126 0.121075   4.20044 -0.0423584 6.90857  17.5754 11.9824 -4.65527 
 15.8202 0.0297738 2.22994   -0.449306 -0.0216707 0.239496  0.10322 0.212478 -0.964126 0.121075   3.74634 -0.232971 7.14355  17.3529 12.5067 -4.65527 
 15.8302 0.0297529 2.21938   -0.451667 -0.0214251 0.235647  -0.816495 0.0422372 -0.154248 -0.554761   4.12476 0.0211792 6.3446  17.4518 12.3818 -4.7373 
 15.8402 0.0297529 2.21938   -0.451667 -0.0214251 0.235647  -0.816495 0.0422372 -0.154248 -0.554761   3.82202 -0.148254 6.57959  17.4518 12.5815 -4.65527 
 15.8502 0.0297529 2.21938   -0.451667 -0.0214251 0.235647  -0.816495 0.0422372 -0.154248 -0.554761   3.74634 -0.148254 6.57959  17.2787 12.6065 -4.7373 
 15.8602 0.0297529 2.21938   -0.451667 -0.0214251 0.235647  -0.816495 0.0422372 -0.154248 -0.554761   3.46252 -0.423584 6.4386  17.0068 12.7313 -4.7373 
 15.8702 0.0297529 2.21938   -0.451667 -0.0214251 0.235647  -0.816495 0.0422372 -0.154248 -0.554761   3.82202 -0.148254 6.3916  17.3529 12.5067 -4.65527 
 15.8802 0.0297529 2.21938   -0.451667 -0.0214251 0.235647  -0.816495 0.0422372 -0.154248 -0.554761   3.76526 -0.317688 6.3916  17.254 12.4068 -4.57324 
 15.8902 0.0297529 2.21938   -0.451667 -0.0214251 0.235647  -0.816495 0.0422372 -0.154248 -0.554761   3.97339 0.0211792 6.20361  17.3282 12.3069 -4.65527 
 15.9002 0.0297529 2.21938   -0.451667 -0.0214251 0.235647  -0.816495 0.0422372 -0.154248 -0.554761   3.67065 0.105896 6.3916  17.3529 12.4068 -4.65527 
 15.9102 0.0297529 2.21938   -0.451667 -0.0214251 0.235647  -0.816495 0.0422372 -0.154248 -0.554761   3.53821 -0.169434 6.4386  16.9574 12.5316 -4.81934 
 15.9202 0.0297529 2.21938   -0.451667 -0.0214251 0.235647  -0.816495 0.0422372 -0.154248 -0.554761   3.7085 -0.338867 5.87463  16.636 12.3569 -4.67578 
 15.9302 0.0296997 2.21194   -0.452708 -0.0199036 0.234328  -0.816947 0.0443765 -0.155663 -0.553532   3.63281 -0.338867 6.25061  16.6113 12.257 -4.75781 
 15.9402 0.0296997 2.21194   -0.452708 -0.0199036 0.234328  -0.816947 0.0443765 -0.155663 -0.553532   3.57605 -0.402405 6.06262  16.463 12.1821 -4.92188 
