 TimeStamp manip.manip_measure_out_port manip.force_transmission_out_port manip.q_hand_out_port.0 manip.q_hand_out_port.1 manip.q_hand_out_port.2 manip.q_hand_out_port.3 tt.outport_grip.position.x tt.outport_grip.position.y tt.outport_grip.position.z tt.outport_grip.orientation.x tt.outport_grip.orientation.y tt.outport_grip.orientation.z tt.outport_grip.orientation.w jr3.ForceTorqueOutputPort.forces.0 jr3.ForceTorqueOutputPort.forces.1 jr3.ForceTorqueOutputPort.forces.2 jr3.ForceTorqueOutputPort.torques.0 jr3.ForceTorqueOutputPort.torques.1 jr3.ForceTorqueOutputPort.torques.2 test.cart_pose_loop_out_port.p.X test.cart_pose_loop_out_port.p.Y test.cart_pose_loop_out_port.p.Z test.cart_pose_loop_out_port.M.X_x test.cart_pose_loop_out_port.M.X_y test.cart_pose_loop_out_port.M.X_z test.cart_pose_loop_out_port.M.Y_x test.cart_pose_loop_out_port.M.Y_y test.cart_pose_loop_out_port.M.Y_z test.cart_pose_loop_out_port.M.Z_x test.cart_pose_loop_out_port.M.Z_y test.cart_pose_loop_out_port.M.Z_z stiff.cart_stiffdamp_out_port.stiffness.0 stiff.cart_stiffdamp_out_port.stiffness.1 stiff.cart_stiffdamp_out_port.stiffness.2 stiff.cart_stiffdamp_out_port.stiffness.3 stiff.cart_stiffdamp_out_port.stiffness.4 stiff.cart_stiffdamp_out_port.stiffness.5 stiff.cart_stiffdamp_out_port.damping.0 stiff.cart_stiffdamp_out_port.damping.1 stiff.cart_stiffdamp_out_port.damping.2 stiff.cart_stiffdamp_out_port.damping.3 stiff.cart_stiffdamp_out_port.damping.4 stiff.cart_stiffdamp_out_port.damping.5 lwr.current_joint_values.angles.0 lwr.current_joint_values.angles.1 lwr.current_joint_values.angles.2 lwr.current_joint_values.angles.3 lwr.current_joint_values.angles.4 lwr.current_joint_values.angles.5 lwr.current_joint_values.angles.6
 0.207212 0.0334454 0.167326  0.990836 2.76284 0.30311 4.85632   -0.276561 -0.268198 0.141594  -0.902884 0.260405 -0.183963 0.288353   0 0 0  0 0 0   -0.479348 -0.0396937 0.477311  -0.767617 -0.0642836 0.637677 -0.0954176 0.995331 -0.0145225 -0.633766 -0.0719933 -0.770167   2709.51 2709.51 2709.51 162.57 162.57 162.57  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
 0.217226 0.0334454 0.167326  0.990836 2.76284 0.30311 4.85632   -0.276561 -0.268198 0.141594  -0.902884 0.260405 -0.183963 0.288353   0 0 0  0 0 0   -0.479347 -0.0396936 0.477311  -0.767618 -0.0642834 0.637676 -0.0954173 0.995331 -0.0145226 -0.633765 -0.0719932 -0.770168   2709.51 2709.51 2709.51 162.57 162.57 162.57  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
 0.227245 0.0334454 0.167326  0.990836 2.76284 0.30311 4.85632   -0.276561 -0.268198 0.141594  -0.902884 0.260405 -0.183963 0.288353   0 0 0  0 0 0   -0.479347 -0.0396936 0.477311  -0.767618 -0.0642834 0.637676 -0.0954173 0.995331 -0.0145226 -0.633765 -0.0719932 -0.770168   2709.51 2709.51 2709.51 162.57 162.57 162.57  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
 0.237215 0.0334454 0.167326  0.990836 2.76284 0.30311 4.85632   -0.276561 -0.268198 0.141594  -0.902884 0.260405 -0.183963 0.288353   0 0 0  0 0 0   -0.479347 -0.0396936 0.477311  -0.767618 -0.0642834 0.637676 -0.0954173 0.995331 -0.0145226 -0.633765 -0.0719932 -0.770168   2709.51 2709.51 2709.51 162.57 162.57 162.57  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
 0.24722 0.0334454 0.167326  0.990836 2.76284 0.30311 4.85632   -0.276561 -0.268198 0.141594  -0.902884 0.260405 -0.183963 0.288353   0 0 0  0 0 0   -0.479347 -0.0396935 0.47731  -0.767618 -0.0642831 0.637675 -0.095417 0.995331 -0.0145228 -0.633765 -0.071993 -0.770168   2709.51 2709.51 2709.51 162.57 162.57 162.57  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
 0.257197 0.0334454 0.167326  0.990836 2.76284 0.30311 4.85632   -0.276561 -0.268198 0.141594  -0.902884 0.260405 -0.183963 0.288353   0 0 0  0 0 0   -0.479347 -0.0396934 0.47731  -0.767619 -0.0642828 0.637674 -0.0954167 0.995331 -0.014523 -0.633764 -0.0719929 -0.770169   2709.51 2709.51 2709.51 162.57 162.57 162.57  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
 0.267213 0.0334454 0.167326  0.990836 2.76284 0.30311 4.85632   -0.276561 -0.268198 0.141594  -0.902884 0.260405 -0.183963 0.288353   0 0 0  0 0 0   -0.479347 -0.0396934 0.47731  -0.767619 -0.0642828 0.637674 -0.0954167 0.995331 -0.014523 -0.633764 -0.0719929 -0.770169   2709.51 2709.51 2709.51 162.57 162.57 162.57  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
 0.277213 0.0327445 0.165098  0.939175 2.78595 0.277768 4.81031   -0.278101 -0.255249 0.139232  -0.895128 0.278407 -0.1816 0.297081   0 0 0  0 0 0   -0.479347 -0.0396933 0.477309  -0.76762 -0.0642825 0.637673 -0.0954163 0.995332 -0.0145232 -0.633763 -0.0719927 -0.77017   2634.66 2634.66 2634.66 158.08 158.08 158.08  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
 0.287213 0.0327445 0.165098  0.939175 2.78595 0.277768 4.81031   -0.278101 -0.255249 0.139232  -0.895128 0.278407 -0.1816 0.297081   0 0 0  0 0 0   -0.479346 -0.039693 0.477308  -0.767622 -0.0642819 0.637671 -0.0954156 0.995332 -0.0145236 -0.633761 -0.0719924 -0.770172   2634.66 2634.66 2634.66 158.08 158.08 158.08  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
 0.297215 0.0327445 0.165098  0.939175 2.78595 0.277768 4.81031   -0.278101 -0.255249 0.139232  -0.895128 0.278407 -0.1816 0.297081   0 0 0  0 0 0   -0.479346 -0.0396929 0.477308  -0.767623 -0.0642816 0.63767 -0.0954153 0.995332 -0.0145238 -0.63376 -0.0719923 -0.770172   2634.66 2634.66 2634.66 158.08 158.08 158.08  0 0 0 0 0 0   -2.25578 -0.307299 -0.965108 1.81138 -2.50548 0.521488 -0.512702 
