 TimeStamp manip.manip_measure_out_port manip.force_transmission_out_port manip.q_hand_out_port.0 manip.q_hand_out_port.1 manip.q_hand_out_port.2 manip.q_hand_out_port.3 tt.outport_grip.position.x tt.outport_grip.position.y tt.outport_grip.position.z tt.outport_grip.orientation.x tt.outport_grip.orientation.y tt.outport_grip.orientation.z tt.outport_grip.orientation.w jr3.ForceTorqueOutputPort.forces.0 jr3.ForceTorqueOutputPort.forces.1 jr3.ForceTorqueOutputPort.forces.2 jr3.ForceTorqueOutputPort.torques.0 jr3.ForceTorqueOutputPort.torques.1 jr3.ForceTorqueOutputPort.torques.2 test.cart_pose_loop_out_port.p.X test.cart_pose_loop_out_port.p.Y test.cart_pose_loop_out_port.p.Z test.cart_pose_loop_out_port.M.X_x test.cart_pose_loop_out_port.M.X_y test.cart_pose_loop_out_port.M.X_z test.cart_pose_loop_out_port.M.Y_x test.cart_pose_loop_out_port.M.Y_y test.cart_pose_loop_out_port.M.Y_z test.cart_pose_loop_out_port.M.Z_x test.cart_pose_loop_out_port.M.Z_y test.cart_pose_loop_out_port.M.Z_z stiff.cart_stiffdamp_out_port.stiffness.0 stiff.cart_stiffdamp_out_port.stiffness.1 stiff.cart_stiffdamp_out_port.stiffness.2 stiff.cart_stiffdamp_out_port.stiffness.3 stiff.cart_stiffdamp_out_port.stiffness.4 stiff.cart_stiffdamp_out_port.stiffness.5 stiff.cart_stiffdamp_out_port.damping.0 stiff.cart_stiffdamp_out_port.damping.1 stiff.cart_stiffdamp_out_port.damping.2 stiff.cart_stiffdamp_out_port.damping.3 stiff.cart_stiffdamp_out_port.damping.4 stiff.cart_stiffdamp_out_port.damping.5 lwr.current_joint_values.angles.0 lwr.current_joint_values.angles.1 lwr.current_joint_values.angles.2 lwr.current_joint_values.angles.3 lwr.current_joint_values.angles.4 lwr.current_joint_values.angles.5 lwr.current_joint_values.angles.6
 0.214532 0.0233868 0.166947  2.93028 3.17212 1.75845 4.46221   0.250898 -0.219958 -0.0214893  -0.472152 0.0218612 0.358865 0.804866   0 0 0  0 0 0   -0.536988 -0.128668 0.574746  -0.705897 0.102458 0.700865 -0.00537069 0.98868 -0.149942 -0.708294 -0.109608 -0.697356   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.224542 0.0233868 0.166947  2.93028 3.17212 1.75845 4.46221   0.250898 -0.219958 -0.0214893  -0.472152 0.0218612 0.358865 0.804866   0 0 0  0 0 0   -0.536992 -0.128672 0.574739  -0.705889 0.102447 0.700875 -0.00536724 0.988683 -0.149922 -0.708303 -0.10959 -0.69735   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.234522 0.0233868 0.166947  2.93028 3.17212 1.75845 4.46221   0.250898 -0.219958 -0.0214893  -0.472152 0.0218612 0.358865 0.804866   0 0 0  0 0 0   -0.536997 -0.128678 0.57473  -0.705884 0.102434 0.700881 -0.00536304 0.988687 -0.149898 -0.708307 -0.109569 -0.697349   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.244546 0.0233868 0.166947  2.93028 3.17212 1.75845 4.46221   0.250898 -0.219958 -0.0214893  -0.472152 0.0218612 0.358865 0.804866   0 0 0  0 0 0   -0.537003 -0.128686 0.574717  -0.705888 0.102417 0.70088 -0.00535862 0.988691 -0.149871 -0.708303 -0.109548 -0.697356   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.254536 0.0233868 0.166947  2.93028 3.17212 1.75845 4.46221   0.250898 -0.219958 -0.0214893  -0.472152 0.0218612 0.358865 0.804866   0 0 0  0 0 0   -0.537009 -0.128694 0.574701  -0.705897 0.102394 0.700874 -0.00535445 0.988696 -0.149836 -0.708294 -0.109522 -0.69737   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.264533 0.0233925 0.167074  2.93061 3.17204 1.76001 4.46247   0.25099 -0.219907 -0.0217809  -0.473354 0.0251883 0.360115 0.803504   0 0 0  0 0 0   -0.537017 -0.128706 0.574681  -0.705909 0.102363 0.700866 -0.00534998 0.988703 -0.149791 -0.708282 -0.109488 -0.697387   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.274528 0.0233925 0.167074  2.93061 3.17204 1.76001 4.46247   0.25099 -0.219907 -0.0217809  -0.473354 0.0251883 0.360115 0.803504   0 0 0  0 0 0   -0.537027 -0.128721 0.574655  -0.705927 0.102326 0.700854 -0.00534485 0.988711 -0.149737 -0.708265 -0.109449 -0.697411   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.284539 0.0233925 0.167074  2.93061 3.17204 1.76001 4.46247   0.25099 -0.219907 -0.0217809  -0.473354 0.0251883 0.360115 0.803504   0 0 0  0 0 0   -0.537039 -0.128738 0.574626  -0.705946 0.102283 0.700841 -0.00533736 0.988721 -0.149673 -0.708246 -0.109402 -0.697438   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.294539 0.0233925 0.167074  2.93061 3.17204 1.76001 4.46247   0.25099 -0.219907 -0.0217809  -0.473354 0.0251883 0.360115 0.803504   0 0 0  0 0 0   -0.537052 -0.128757 0.574592  -0.705971 0.102232 0.700823 -0.00532906 0.988732 -0.149599 -0.708221 -0.109347 -0.697472   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
 0.304532 0.0233925 0.167074  2.93061 3.17204 1.76001 4.46247   0.25099 -0.219907 -0.0217809  -0.473354 0.0251883 0.360115 0.803504   0 0 0  0 0 0   -0.537066 -0.128777 0.574555  -0.705998 0.102179 0.700804 -0.00532043 0.988744 -0.149521 -0.708194 -0.10929 -0.697507   10 10 10 10 10 10  0 0 0 0 0 0   -2.29657 -0.345844 -0.917662 1.55081 -2.20874 0.754335 -0.116518 
