 TimeStamp manip.manip_measure_out_port manip.force_transmission_out_port manip.q_hand_out_port.0 manip.q_hand_out_port.1 manip.q_hand_out_port.2 manip.q_hand_out_port.3 tt.outport_grip.position.x tt.outport_grip.position.y tt.outport_grip.position.z tt.outport_grip.orientation.x tt.outport_grip.orientation.y tt.outport_grip.orientation.z tt.outport_grip.orientation.w jr3.ForceTorqueOutputPort.forces.0 jr3.ForceTorqueOutputPort.forces.1 jr3.ForceTorqueOutputPort.forces.2 jr3.ForceTorqueOutputPort.torques.0 jr3.ForceTorqueOutputPort.torques.1 jr3.ForceTorqueOutputPort.torques.2 test.cart_pose_loop_out_port.p.X test.cart_pose_loop_out_port.p.Y test.cart_pose_loop_out_port.p.Z test.cart_pose_loop_out_port.M.X_x test.cart_pose_loop_out_port.M.X_y test.cart_pose_loop_out_port.M.X_z test.cart_pose_loop_out_port.M.Y_x test.cart_pose_loop_out_port.M.Y_y test.cart_pose_loop_out_port.M.Y_z test.cart_pose_loop_out_port.M.Z_x test.cart_pose_loop_out_port.M.Z_y test.cart_pose_loop_out_port.M.Z_z test.tcp_pose_out_port.p.X test.tcp_pose_out_port.p.Y test.tcp_pose_out_port.p.Z test.tcp_pose_out_port.M.X_x test.tcp_pose_out_port.M.X_y test.tcp_pose_out_port.M.X_z test.tcp_pose_out_port.M.Y_x test.tcp_pose_out_port.M.Y_y test.tcp_pose_out_port.M.Y_z test.tcp_pose_out_port.M.Z_x test.tcp_pose_out_port.M.Z_y test.tcp_pose_out_port.M.Z_z stiff.cart_stiffdamp_out_port.stiffness.0 stiff.cart_stiffdamp_out_port.stiffness.1 stiff.cart_stiffdamp_out_port.stiffness.2 stiff.cart_stiffdamp_out_port.stiffness.3 stiff.cart_stiffdamp_out_port.stiffness.4 stiff.cart_stiffdamp_out_port.stiffness.5 stiff.cart_stiffdamp_out_port.damping.0 stiff.cart_stiffdamp_out_port.damping.1 stiff.cart_stiffdamp_out_port.damping.2 stiff.cart_stiffdamp_out_port.damping.3 stiff.cart_stiffdamp_out_port.damping.4 stiff.cart_stiffdamp_out_port.damping.5 lwr.current_joint_values.angles.0 lwr.current_joint_values.angles.1 lwr.current_joint_values.angles.2 lwr.current_joint_values.angles.3 lwr.current_joint_values.angles.4 lwr.current_joint_values.angles.5 lwr.current_joint_values.angles.6
 26.7526 0.0445423 0.348237  37.806 10.3001 -31.4685 20.3067   0.431243 0.0296617 -0.0277396  0.191111 -0.274747 0.938278 0.0873196   -5.46814 -1.86377 -4.46472  2.49664 6.96478 0.348633   -0.591055 0.104255 0.740779  0.70798 0.471947 -0.525386 0.213246 -0.852061 -0.478036 -0.673268 0.226403 -0.703883   -0.733821 0.152264 0.591521  0.70798 0.471947 -0.525386 0.213246 -0.852061 -0.478036 -0.673268 0.226403 -0.703883   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 26.7626 0.0445423 0.348237  37.806 10.3001 -31.4685 20.3067   0.431243 0.0296617 -0.0277396  0.191111 -0.274747 0.938278 0.0873196   -5.48706 -1.69434 -4.46472  2.59552 6.96478 0.348633   -0.590793 0.104583 0.741058  0.70812 0.471556 -0.525549 0.212394 -0.852087 -0.478369 -0.673391 0.227119 -0.703535   -0.733586 0.152744 0.591873  0.70812 0.471556 -0.525549 0.212394 -0.852087 -0.478369 -0.673391 0.227119 -0.703535   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 26.7726 0.0445423 0.348237  37.806 10.3001 -31.4685 20.3067   0.431243 0.0296617 -0.0277396  0.191111 -0.274747 0.938278 0.0873196   -5.71411 -1.69434 -4.8407  2.59552 7.06464 0.266602   -0.590539 0.104929 0.741322  0.708282 0.471144 -0.5257 0.211533 -0.852122 -0.478689 -0.673492 0.227843 -0.703204   -0.733353 0.153243 0.592207  0.708282 0.471144 -0.5257 0.211533 -0.852122 -0.478689 -0.673492 0.227843 -0.703204   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 26.7827 0.0445423 0.348237  37.806 10.3001 -31.4685 20.3067   0.431243 0.0296617 -0.0277396  0.191111 -0.274747 0.938278 0.0873196   -5.71411 -1.77905 -4.65271  2.49664 7.06464 0.18457   -0.590294 0.105266 0.741575  0.708442 0.470741 -0.525844 0.210696 -0.852155 -0.478998 -0.673585 0.22855 -0.702886   -0.733128 0.15373 0.592528  0.708442 0.470741 -0.525844 0.210696 -0.852155 -0.478998 -0.673585 0.22855 -0.702886   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 26.7927 0.0445423 0.348237  37.806 10.3001 -31.4685 20.3067   0.431243 0.0296617 -0.0277396  0.191111 -0.274747 0.938278 0.0873196   -5.77087 -1.94849 -4.27673  2.52136 7.16449 0.266602   -0.590052 0.105583 0.741829  0.708587 0.470362 -0.525989 0.209888 -0.852181 -0.479306 -0.673685 0.229232 -0.702568   -0.732907 0.154192 0.592849  0.708587 0.470362 -0.525989 0.209888 -0.852181 -0.479306 -0.673685 0.229232 -0.702568   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 26.8026 0.0445423 0.348237  37.806 10.3001 -31.4685 20.3067   0.431243 0.0296617 -0.0277396  0.191111 -0.274747 0.938278 0.0873196   -5.99792 -1.96967 -4.60571  2.34833 7.38916 0.18457   -0.589816 0.105904 0.742072  0.708743 0.469979 -0.526121 0.209083 -0.852208 -0.47961 -0.673772 0.229917 -0.702261   -0.732689 0.154658 0.593158  0.708743 0.469979 -0.526121 0.209083 -0.852208 -0.47961 -0.673772 0.229917 -0.702261   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 26.8126 0.0445423 0.348237  37.806 10.3001 -31.4685 20.3067   0.431243 0.0296617 -0.0277396  0.191111 -0.274747 0.938278 0.0873196   -6.01685 -1.80023 -4.41772  2.5708 7.46405 0.102539   -0.589582 0.106242 0.742308  0.708921 0.469574 -0.526243 0.208256 -0.852239 -0.479915 -0.67384 0.230629 -0.701961   -0.73247 0.155147 0.593457  0.708921 0.469574 -0.526243 0.208256 -0.852239 -0.479915 -0.67384 0.230629 -0.701961   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 26.8226 0.0445336 0.346304  37.8059 10.2845 -31.4675 20.3083   0.431288 0.0299867 -0.0213168  0.175507 -0.2812 0.940308 0.0771022   -5.92224 -2.1391 -4.41772  2.34833 7.38916 0.18457   -0.589357 0.10657 0.742535  0.709096 0.469182 -0.526356 0.207455 -0.852267 -0.480211 -0.673902 0.231321 -0.701674   -0.732258 0.155621 0.593745  0.709096 0.469182 -0.526356 0.207455 -0.852267 -0.480211 -0.673902 0.231321 -0.701674   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 26.8326 0.0445336 0.346304  37.8059 10.2845 -31.4675 20.3083   0.431288 0.0299867 -0.0213168  0.175507 -0.2812 0.940308 0.0771022   -5.77087 -1.94849 -4.60571  2.42249 7.28931 0.102539   -0.58914 0.106891 0.742751  0.709272 0.468796 -0.526463 0.206676 -0.852296 -0.480497 -0.673958 0.231996 -0.701398   -0.732052 0.156086 0.59402  0.709272 0.468796 -0.526463 0.206676 -0.852296 -0.480497 -0.673958 0.231996 -0.701398   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 26.8426 0.0445336 0.346304  37.8059 10.2845 -31.4675 20.3083   0.431288 0.0299867 -0.0213168  0.175507 -0.2812 0.940308 0.0771022   -5.78979 -1.94849 -4.60571  2.54608 7.3642 0.102539   -0.588933 0.107215 0.742952  0.709457 0.468407 -0.52656 0.205913 -0.85233 -0.480763 -0.673996 0.232655 -0.701143   -0.731854 0.156549 0.594275  0.709457 0.468407 -0.52656 0.205913 -0.85233 -0.480763 -0.673996 0.232655 -0.701143   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 26.8527 0.0445336 0.346304  37.8059 10.2845 -31.4675 20.3083   0.431288 0.0299867 -0.0213168  0.175507 -0.2812 0.940308 0.0771022   -5.94116 -1.96967 -4.04175  2.5708 7.5639 0.18457   -0.588726 0.107538 0.743154  0.709643 0.468019 -0.526655 0.205149 -0.852361 -0.481035 -0.674033 0.23332 -0.700886   -0.731654 0.157013 0.594531  0.709643 0.468019 -0.526655 0.205149 -0.852361 -0.481035 -0.674033 0.23332 -0.700886   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 26.8627 0.0445336 0.346304  37.8059 10.2845 -31.4675 20.3083   0.431288 0.0299867 -0.0213168  0.175507 -0.2812 0.940308 0.0771022   -5.92224 -2.05438 -4.60571  2.47192 7.38916 0.18457   -0.588541 0.107876 0.74332  0.70987 0.467612 -0.526711 0.204394 -0.8524 -0.481287 -0.674024 0.233994 -0.70067   -0.731468 0.157495 0.594743  0.70987 0.467612 -0.526711 0.204394 -0.8524 -0.481287 -0.674024 0.233994 -0.70067   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 26.8726 0.0445336 0.346304  37.8059 10.2845 -31.4675 20.3083   0.431288 0.0299867 -0.0213168  0.175507 -0.2812 0.940308 0.0771022   -5.86548 -1.88495 -4.22974  2.47192 7.48901 0.266602   -0.588347 0.108215 0.743499  0.710093 0.467203 -0.526772 0.20362 -0.852433 -0.481556 -0.674023 0.234688 -0.700439   -0.731273 0.15798 0.594971  0.710093 0.467203 -0.526772 0.20362 -0.852433 -0.481556 -0.674023 0.234688 -0.700439   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 26.8827 0.0445336 0.346304  37.8059 10.2845 -31.4675 20.3083   0.431288 0.0299867 -0.0213168  0.175507 -0.2812 0.940308 0.0771022   -5.92224 -1.96967 -4.41772  2.59552 7.76361 0.18457   -0.588166 0.108576 0.743653  0.710351 0.466768 -0.526809 0.202839 -0.852476 -0.48181 -0.673986 0.235397 -0.700236   -0.731085 0.158492 0.595168  0.710351 0.466768 -0.526809 0.202839 -0.852476 -0.48181 -0.673986 0.235397 -0.700236   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 26.8926 0.0445336 0.346304  37.8059 10.2845 -31.4675 20.3083   0.431288 0.0299867 -0.0213168  0.175507 -0.2812 0.940308 0.0771022   -5.84656 -1.96967 -4.22974  2.39777 7.68872 0.18457   -0.58799 0.108927 0.743804  0.710605 0.466343 -0.526843 0.202078 -0.852517 -0.482057 -0.673947 0.236089 -0.700041   -0.7309 0.158989 0.59536  0.710605 0.466343 -0.526843 0.202078 -0.852517 -0.482057 -0.673947 0.236089 -0.700041   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 26.9027 0.0445336 0.346304  37.8059 10.2845 -31.4675 20.3083   0.431288 0.0299867 -0.0213168  0.175507 -0.2812 0.940308 0.0771022   -5.92224 -1.96967 -4.04175  2.39777 7.68872 0.18457   -0.587825 0.109274 0.743938  0.710866 0.465921 -0.526866 0.201347 -0.852564 -0.48228 -0.673891 0.236754 -0.69987   -0.730724 0.159478 0.59553  0.710866 0.465921 -0.526866 0.201347 -0.852564 -0.48228 -0.673891 0.236754 -0.69987   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 26.9127 0.0445336 0.346304  37.8059 10.2845 -31.4675 20.3083   0.431288 0.0299867 -0.0213168  0.175507 -0.2812 0.940308 0.0771022   -5.86548 -1.88495 -4.60571  2.62024 7.76361 0.266602   -0.587667 0.109637 0.744059  0.711151 0.465479 -0.526871 0.200608 -0.852616 -0.482495 -0.67381 0.237432 -0.699718   -0.730549 0.159984 0.595683  0.711151 0.465479 -0.526871 0.200608 -0.852616 -0.482495 -0.67381 0.237432 -0.699718   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 26.9226 0.0446779 0.347078  37.8073 10.2798 -31.4678 20.3023   0.432563 0.0305189 -0.0179498  0.188337 -0.281901 0.936554 0.0890404   -5.99792 -1.96967 -4.41772  2.42249 7.88843 0.18457   -0.587508 0.110014 0.744173  0.711465 0.465016 -0.526857 0.199856 -0.852674 -0.482705 -0.673703 0.238132 -0.699584   -0.730367 0.16051 0.595826  0.711465 0.465016 -0.526857 0.199856 -0.852674 -0.482705 -0.673703 0.238132 -0.699584   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 26.9327 0.0446779 0.347078  37.8073 10.2798 -31.4678 20.3023   0.432563 0.0305189 -0.0179498  0.188337 -0.281901 0.936554 0.0890404   -6.07361 -2.07556 -4.60571  2.32361 7.88843 0.266602   -0.587364 0.110391 0.744263  0.711819 0.464542 -0.526797 0.199144 -0.852741 -0.482881 -0.67354 0.238815 -0.699508   -0.730188 0.161031 0.595932  0.711819 0.464542 -0.526797 0.199144 -0.852741 -0.482881 -0.67354 0.238815 -0.699508   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 26.9426 0.0446779 0.347078  37.8073 10.2798 -31.4678 20.3023   0.432563 0.0305189 -0.0179498  0.188337 -0.281901 0.936554 0.0890404   -6.14929 -1.99084 -4.60571  2.37305 7.98828 0.266602   -0.587223 0.110758 0.744343  0.712189 0.464071 -0.526711 0.198472 -0.852814 -0.483029 -0.673346 0.239471 -0.69947   -0.730006 0.161538 0.596021  0.712189 0.464071 -0.526711 0.198472 -0.852814 -0.483029 -0.673346 0.239471 -0.69947   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 26.9526 0.0446779 0.347078  37.8073 10.2798 -31.4678 20.3023   0.432563 0.0305189 -0.0179498  0.188337 -0.281901 0.936554 0.0890404   -6.07361 -1.99084 -4.22974  2.34833 7.98828 0.348633   -0.587085 0.111144 0.744411  0.712603 0.463569 -0.526594 0.197798 -0.852899 -0.483155 -0.673107 0.240139 -0.699471   -0.729817 0.162065 0.596088  0.712603 0.463569 -0.526594 0.197798 -0.852899 -0.483155 -0.673107 0.240139 -0.699471   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 26.9626 0.0446779 0.347078  37.8073 10.2798 -31.4678 20.3023   0.432563 0.0305189 -0.0179498  0.188337 -0.281901 0.936554 0.0890404   -6.14929 -1.99084 -4.04175  2.47192 8.08813 0.430664   -0.586955 0.111545 0.744455  0.713075 0.463034 -0.526425 0.197144 -0.853002 -0.483241 -0.672799 0.240805 -0.699539   -0.729622 0.162608 0.596118  0.713075 0.463034 -0.526425 0.197144 -0.853002 -0.483241 -0.672799 0.240805 -0.699539   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 26.9727 0.0446779 0.347078  37.8073 10.2798 -31.4678 20.3023   0.432563 0.0305189 -0.0179498  0.188337 -0.281901 0.936554 0.0890404   -6.09253 -1.90613 -4.04175  2.66968 8.06317 0.430664   -0.586834 0.111929 0.744486  0.713565 0.46251 -0.526222 0.19655 -0.853109 -0.483295 -0.672453 0.241433 -0.699654   -0.729427 0.163125 0.596124  0.713565 0.46251 -0.526222 0.19655 -0.853109 -0.483295 -0.672453 0.241433 -0.699654   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 26.9827 0.0446779 0.347078  37.8073 10.2798 -31.4678 20.3023   0.432563 0.0305189 -0.0179498  0.188337 -0.281901 0.936554 0.0890404   -6.09253 -1.99084 -4.60571  2.66968 8.06317 0.430664   -0.58672 0.112307 0.744498  0.714097 0.461977 -0.525968 0.196003 -0.853226 -0.48331 -0.672047 0.242039 -0.699835   -0.729228 0.163631 0.596098  0.714097 0.461977 -0.525968 0.196003 -0.853226 -0.48331 -0.672047 0.242039 -0.699835   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 26.9927 0.0446779 0.347078  37.8073 10.2798 -31.4678 20.3023   0.432563 0.0305189 -0.0179498  0.188337 -0.281901 0.936554 0.0890404   -5.94116 -1.90613 -4.41772  2.66968 8.06317 0.430664   -0.586609 0.112701 0.744493  0.714699 0.461407 -0.525651 0.195465 -0.853357 -0.483297 -0.671565 0.242665 -0.700082   -0.729014 0.164158 0.596041  0.714699 0.461407 -0.525651 0.195465 -0.853357 -0.483297 -0.671565 0.242665 -0.700082   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 27.0026 0.0446779 0.347078  37.8073 10.2798 -31.4678 20.3023   0.432563 0.0305189 -0.0179498  0.188337 -0.281901 0.936554 0.0890404   -6.16821 -1.90613 -4.22974  2.66968 8.16302 0.512695   -0.586501 0.113095 0.744473  0.715356 0.46082 -0.525272 0.194961 -0.853495 -0.483257 -0.671012 0.243293 -0.700394   -0.728789 0.164685 0.595954  0.715356 0.46082 -0.525272 0.194961 -0.853495 -0.483257 -0.671012 0.243293 -0.700394   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 27.0127 0.0446779 0.347078  37.8073 10.2798 -31.4678 20.3023   0.432563 0.0305189 -0.0179498  0.188337 -0.281901 0.936554 0.0890404   -6.16821 -1.90613 -4.22974  2.5708 8.16302 0.512695   -0.586401 0.113486 0.744438  0.716049 0.460227 -0.524847 0.19448 -0.853634 -0.483204 -0.670411 0.243926 -0.700749   -0.728562 0.16521 0.595844  0.716049 0.460227 -0.524847 0.19448 -0.853634 -0.483204 -0.670411 0.243926 -0.700749   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 27.0226 0.044897 0.350491  37.797 10.2828 -31.463 20.2927   0.434642 0.0276161 -0.0170886  0.217915 -0.213193 0.94526 0.116382   -6.62231 -1.94849 -4.37073  2.54608 8.5874 0.512695   -0.586311 0.113872 0.744389  0.716747 0.459638 -0.524411 0.19402 -0.853775 -0.483141 -0.669799 0.244544 -0.701119   -0.728342 0.165728 0.595717  0.716747 0.459638 -0.524411 0.19402 -0.853775 -0.483141 -0.669799 0.244544 -0.701119   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 27.0327 0.044897 0.350491  37.797 10.2828 -31.463 20.2927   0.434642 0.0276161 -0.0170886  0.217915 -0.213193 0.94526 0.116382   -6.54663 -1.86377 -4.37073  2.5708 8.68726 0.594727   -0.586227 0.114266 0.744334  0.717428 0.459052 -0.523992 0.193545 -0.853911 -0.48309 -0.669207 0.245166 -0.701467   -0.728132 0.166253 0.595588  0.717428 0.459052 -0.523992 0.193545 -0.853911 -0.48309 -0.669207 0.245166 -0.701467   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 27.0426 0.044897 0.350491  37.797 10.2828 -31.463 20.2927   0.434642 0.0276161 -0.0170886  0.217915 -0.213193 0.94526 0.116382   -6.31958 -1.92731 -4.60571  2.62024 8.46259 0.594727   -0.586143 0.114663 0.744269  0.71813 0.458461 -0.523549 0.193078 -0.854048 -0.483035 -0.668588 0.245796 -0.701836   -0.727918 0.166784 0.595444  0.71813 0.458461 -0.523549 0.193078 -0.854048 -0.483035 -0.668588 0.245796 -0.701836   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 27.0526 0.044897 0.350491  37.797 10.2828 -31.463 20.2927   0.434642 0.0276161 -0.0170886  0.217915 -0.213193 0.94526 0.116382   -5.99792 -1.99084 -4.60571  2.47192 8.18799 0.594727   -0.586058 0.115052 0.744189  0.718892 0.457862 -0.523026 0.192655 -0.854186 -0.48296 -0.667891 0.246432 -0.702277   -0.727685 0.167308 0.595271  0.718892 0.457862 -0.523026 0.192655 -0.854186 -0.48296 -0.667891 0.246432 -0.702277   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 27.0627 0.044897 0.350491  37.797 10.2828 -31.463 20.2927   0.434642 0.0276161 -0.0170886  0.217915 -0.213193 0.94526 0.116382   -5.77087 -2.16028 -4.08875  2.54608 7.96332 0.594727   -0.585964 0.115444 0.744099  0.719764 0.45722 -0.522388 0.192269 -0.854338 -0.482845 -0.667062 0.247096 -0.702831   -0.727414 0.167841 0.595064  0.719764 0.45722 -0.522388 0.192269 -0.854338 -0.482845 -0.667062 0.247096 -0.702831   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 27.0726 0.044897 0.350491  37.797 10.2828 -31.463 20.2927   0.434642 0.0276161 -0.0170886  0.217915 -0.213193 0.94526 0.116382   -5.92224 -2.245 -4.41772  2.32361 7.78857 0.594727   -0.585855 0.11584 0.744003  0.720761 0.456528 -0.521619 0.191925 -0.854509 -0.48268 -0.666085 0.247785 -0.703515   -0.727098 0.168383 0.594823  0.720761 0.456528 -0.521619 0.191925 -0.854509 -0.48268 -0.666085 0.247785 -0.703515   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 27.0826 0.044897 0.350491  37.797 10.2828 -31.463 20.2927   0.434642 0.0276161 -0.0170886  0.217915 -0.213193 0.94526 0.116382   -6.13037 -2.26617 -4.60571  2.24945 7.98828 0.676758   -0.58574 0.116244 0.743909  0.72181 0.455802 -0.520802 0.191577 -0.854689 -0.482499 -0.665048 0.248499 -0.704244   -0.726763 0.168938 0.594574  0.72181 0.455802 -0.520802 0.191577 -0.854689 -0.482499 -0.665048 0.248499 -0.704244   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 27.0927 0.044897 0.350491  37.797 10.2828 -31.463 20.2927   0.434642 0.0276161 -0.0170886  0.217915 -0.213193 0.94526 0.116382   -5.61951 -2.1391 -4.46472  2.39777 7.68872 0.594727   -0.585626 0.116649 0.743804  0.722876 0.455074 -0.519959 0.191237 -0.854866 -0.482321 -0.663987 0.249223 -0.704989   -0.726424 0.169497 0.594311  0.722876 0.455074 -0.519959 0.191237 -0.854866 -0.482321 -0.663987 0.249223 -0.704989   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 27.1027 0.044897 0.350491  37.797 10.2828 -31.463 20.2927   0.434642 0.0276161 -0.0170886  0.217915 -0.213193 0.94526 0.116382   -5.29785 -2.45679 -4.46472  2.22473 7.0896 0.758789   -0.585495 0.117065 0.743703  0.724068 0.454278 -0.518996 0.19092 -0.85507 -0.482085 -0.662778 0.249976 -0.705859   -0.726037 0.170073 0.594025  0.724068 0.454278 -0.518996 0.19092 -0.85507 -0.482085 -0.662778 0.249976 -0.705859   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 27.1127 0.044897 0.350491  37.797 10.2828 -31.463 20.2927   0.434642 0.0276161 -0.0170886  0.217915 -0.213193 0.94526 0.116382   -5.65735 -2.73212 -4.22974  1.82922 7.13953 0.758789   -0.585349 0.117497 0.743601  0.725358 0.453422 -0.517942 0.190613 -0.855296 -0.481804 -0.661454 0.250754 -0.706824   -0.725611 0.170669 0.593719  0.725358 0.453422 -0.517942 0.190613 -0.855296 -0.481804 -0.661454 0.250754 -0.706824   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 27.1226 0.0447634 0.349611  37.8056 10.2923 -31.4678 20.2978   0.433272 0.0298159 -0.0223921  0.223585 -0.210801 0.944593 0.115395   -5.82764 -2.39325 -4.60571  2.02698 7.11456 0.676758   -0.585209 0.117961 0.743499  0.726602 0.452555 -0.516956 0.190216 -0.855511 -0.481578 -0.660203 0.251582 -0.7077   -0.725205 0.171309 0.593431  0.726602 0.452555 -0.516956 0.190216 -0.855511 -0.481578 -0.660203 0.251582 -0.7077   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 27.1326 0.0447634 0.349611  37.8056 10.2923 -31.4678 20.2978   0.433272 0.0298159 -0.0223921  0.223585 -0.210801 0.944593 0.115395   -5.33569 -2.71094 -4.27673  1.63147 6.54041 0.758789   -0.585061 0.118431 0.743392  0.727914 0.451654 -0.515897 0.189834 -0.855739 -0.481325 -0.658866 0.252428 -0.708644   -0.724773 0.171958 0.593124  0.727914 0.451654 -0.515897 0.189834 -0.855739 -0.481325 -0.658866 0.252428 -0.708644   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 27.1426 0.0447634 0.349611  37.8056 10.2923 -31.4678 20.2978   0.433272 0.0298159 -0.0223921  0.223585 -0.210801 0.944593 0.115395   -6.07361 -3.00745 -3.99475  1.38428 6.86493 0.758789   -0.584911 0.118914 0.743281  0.729254 0.450729 -0.514812 0.189428 -0.855965 -0.481083 -0.657499 0.253313 -0.709597   -0.724334 0.172629 0.592811  0.729254 0.450729 -0.514812 0.189428 -0.855965 -0.481083 -0.657499 0.253313 -0.709597   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
 27.1526 0.0447634 0.349611  37.8056 10.2923 -31.4678 20.2978   0.433272 0.0298159 -0.0223921  0.223585 -0.210801 0.944593 0.115395   -5.86548 -2.73212 -4.60571  1.58203 6.83997 0.676758   -0.584769 0.119429 0.743171  0.730533 0.449802 -0.513808 0.188919 -0.856173 -0.480913 -0.656225 0.254255 -0.710439   -0.723922 0.173344 0.592523  0.730533 0.449802 -0.513808 0.188919 -0.856173 -0.480913 -0.656225 0.254255 -0.710439   10 10 10 10 10 10  0 0 0 0 0 0   2.8173 -0.627234 0.873076 0.983131 -0.350149 -1.22911 -0.344021 
